utilization_type,state,ndc,product_name,year,quarter,suppression_used,units_reimbursed,number_of_prescriptions,total_amount_reimbursed
MCOU,AZ,00169413602,OZEMPIC   ,2019,1,true,,,
MCOU,CA,00169413211,OZEMPIC 0.,2019,4,false,19.500,13,9781.66
MCOU,CA,00169413212,OZEMPIC 0.,2019,4,false,10349.500,6234,5301686.10
FFSU,CA,00169413212,OZEMPIC 0.,2019,4,false,921.000,603,473114.70
FFSU,CA,00169413602,OZEMPIC 1M,2019,4,false,1138.500,374,295591.48
MCOU,CA,00169413602,OZEMPIC 1M,2019,4,false,8701.500,2640,2219067.88
MCOU,CA,00169413211,OZEMPIC 0.,2019,3,true,,,
MCOU,CA,00169413212,OZEMPIC 0.,2019,3,false,7858.000,4863,4046220.56
FFSU,CA,00169413212,OZEMPIC 0.,2019,3,false,621.000,408,319279.83
MCOU,CA,00169413602,OZEMPIC 1M,2019,3,false,5509.000,1742,1414973.52
FFSU,CA,00169413602,OZEMPIC 1M,2019,3,false,726.000,237,187658.65
MCOU,CA,00169413212,OZEMPIC 0.,2019,2,false,4988.000,3120,2581923.55
FFSU,CA,00169413212,OZEMPIC 0.,2019,2,false,469.500,301,238974.45
FFSU,CA,00169413602,OZEMPIC 1M,2019,2,false,447.000,146,114299.72
MCOU,CA,00169413602,OZEMPIC 1M,2019,2,false,2926.000,943,755912.82
FFSU,CA,00169413212,OZEMPIC 0.,2019,1,false,202.500,131,105169.39
MCOU,CA,00169413212,OZEMPIC 0.,2019,1,false,2850.000,1797,1468679.49
FFSU,CA,00169413602,OZEMPIC 1M,2019,1,false,219.000,72,56586.56
MCOU,CA,00169413602,OZEMPIC 1M,2019,1,false,1422.000,464,364864.43
FFSU,CO,00169413212,OZEMPIC   ,2019,4,false,38.000,22,19460.23
MCOU,CO,00169413212,OZEMPIC   ,2019,4,false,42.000,23,21488.89
FFSU,CO,00169413602,OZEMPIC   ,2019,4,true,,,
MCOU,CO,00169413602,OZEMPIC   ,2019,4,true,,,
FFSU,CO,00169413212,OZEMPIC   ,2019,3,false,39.500,22,20235.58
MCOU,CO,00169413212,OZEMPIC   ,2019,3,true,,,
MCOU,CO,00169413602,OZEMPIC   ,2019,3,true,,,
FFSU,CO,00169413602,OZEMPIC   ,2019,3,false,45.000,11,11473.14
FFSU,CO,00169413212,OZEMPIC   ,2019,2,true,,,
MCOU,CO,00169413212,OZEMPIC   ,2019,2,true,,,
FFSU,CO,00169413602,OZEMPIC   ,2019,2,true,,,
MCOU,CO,00169413212,OZEMPIC   ,2019,1,true,,,
FFSU,CO,00169413212,OZEMPIC   ,2019,1,true,,,
MCOU,CO,00169413602,OZEMPIC   ,2019,1,true,,,
FFSU,CO,00169413602,OZEMPIC   ,2019,1,true,,,
FFSU,CT,00169413212,OZEMPIC 0.,2019,4,false,2167.500,1080,1085386.36
FFSU,CT,00169413602,OZEMPIC 1M,2019,4,false,3222.000,765,806728.84
FFSU,CT,00169413212,OZEMPIC 0.,2019,3,false,1515.000,758,759716.85
FFSU,CT,00169413602,OZEMPIC 1M,2019,3,false,2460.000,591,617438.80
FFSU,CT,00169413212,OZEMPIC 0.,2019,2,false,912.000,454,457301.27
FFSU,CT,00169413602,OZEMPIC 1M,2019,2,false,1806.000,435,453309.71
FFSU,CT,00169413212,OZEMPIC 0.,2019,1,false,709.500,340,350879.60
FFSU,CT,00169413602,OZEMPIC 1M,2019,1,false,1167.000,306,289035.26
FFSU,DC,00169413212,OZEMPIC 0.,2019,4,false,22.500,15,11315.66
MCOU,DC,00169413212,OZEMPIC 0.,2019,4,false,306.000,203,153056.51
MCOU,DC,00169413602,OZEMPIC 1 ,2019,4,false,364.500,127,91769.99
FFSU,DC,00169413602,OZEMPIC 1 ,2019,4,false,48.000,14,12051.64
MCOU,DC,00169413212,OZEMPIC 0.,2019,3,false,211.500,141,105045.04
FFSU,DC,00169413212,OZEMPIC 0.,2019,3,true,,,
FFSU,DC,00169413602,OZEMPIC 1 ,2019,3,true,,,
MCOU,DC,00169413602,OZEMPIC 1 ,2019,3,false,223.500,78,56291.17
MCOU,DC,00169413212,OZEMPIC 0.,2019,2,false,125.500,81,63361.79
FFSU,DC,00169413212,OZEMPIC 0.,2019,2,true,,,
FFSU,DC,00169413602,OZEMPIC 1 ,2019,2,true,,,
MCOU,DC,00169413602,OZEMPIC 1 ,2019,2,false,158.500,53,40042.62
FFSU,DC,00169413212,OZEMPIC 0.,2019,1,true,,,
MCOU,DC,00169413212,OZEMPIC 0.,2019,1,false,76.500,50,38655.93
MCOU,DC,00169413602,OZEMPIC 1 ,2019,1,false,142.500,48,35929.85
MCOU,DE,00169413212,OZEMPIC 0.,2019,4,false,64.500,35,9368.52
MCOU,DE,00169413602,OZEMPIC 1M,2019,4,false,97.500,33,1076.00
MCOU,DE,00169413212,OZEMPIC 0.,2019,3,false,61.500,34,29182.24
MCOU,DE,00169413602,OZEMPIC 1M,2019,3,false,72.000,26,73.50
MCOU,DE,00169413212,OZEMPIC 0.,2019,2,false,67.500,39,32354.58
MCOU,DE,00169413602,OZEMPIC 1M,2019,2,false,55.500,19,1176.15
MCOU,DE,00169413212,OZEMPIC 0.,2019,1,false,45.000,30,2976.92
MCOU,DE,00169413602,OZEMPIC 1M,2019,1,true,,,
FFSU,FL,00169413212,OZEMPIC   ,2019,4,false,34.500,23,15187.04
MCOU,FL,00169413212,OZEMPIC   ,2019,4,false,246.000,162,121811.24
MCOU,FL,00169413602,OZEMPIC   ,2019,4,false,321.000,106,79776.04
FFSU,FL,00169413602,OZEMPIC   ,2019,4,false,55.500,19,9605.97
MCOU,FL,00169413212,OZEMPIC   ,2019,3,false,199.500,132,97551.78
FFSU,FL,00169413212,OZEMPIC   ,2019,3,false,40.500,27,16766.58
MCOU,FL,00169413602,OZEMPIC   ,2019,3,false,204.000,70,50705.60
FFSU,FL,00169413602,OZEMPIC   ,2019,3,true,,,
FFSU,FL,00169413212,OZEMPIC   ,2019,2,false,34.500,22,13748.77
MCOU,FL,00169413212,OZEMPIC   ,2019,2,false,175.500,117,87607.84
MCOU,FL,00169413602,OZEMPIC   ,2019,2,false,136.500,46,33925.22
FFSU,FL,00169413602,OZEMPIC   ,2019,2,false,28.500,12,5026.57
FFSU,FL,00169413212,OZEMPIC   ,2019,1,false,27.000,16,10284.27
MCOU,FL,00169413212,OZEMPIC   ,2019,1,false,124.500,77,61944.20
FFSU,FL,00169413602,OZEMPIC   ,2019,1,true,,,
MCOU,FL,00169413602,OZEMPIC   ,2019,1,false,91.500,31,22698.64
FFSU,GA,00169413212,OZEMPIC   ,2019,4,false,99.000,65,49529.81
MCOU,GA,00169413212,OZEMPIC   ,2019,4,false,277.500,185,143631.83
MCOU,GA,00169413602,OZEMPIC   ,2019,4,false,198.000,66,53122.73
FFSU,GA,00169413602,OZEMPIC   ,2019,4,false,84.000,28,21026.47
FFSU,GA,00169413212,OZEMPIC   ,2019,3,false,91.500,61,45870.58
MCOU,GA,00169413212,OZEMPIC   ,2019,3,false,259.500,173,131380.79
FFSU,GA,00169413602,OZEMPIC   ,2019,3,false,81.000,27,20318.21
MCOU,GA,00169413602,OZEMPIC   ,2019,3,false,174.000,58,45294.96
MCOU,GA,00169413212,OZEMPIC   ,2019,2,false,184.500,123,94747.78
FFSU,GA,00169413212,OZEMPIC   ,2019,2,false,63.000,42,31574.86
FFSU,GA,00169413602,OZEMPIC   ,2019,2,true,,,
MCOU,GA,00169413602,OZEMPIC   ,2019,2,false,87.000,29,22102.73
FFSU,GA,00169413212,OZEMPIC   ,2019,1,false,21.000,14,10483.57
MCOU,GA,00169413212,OZEMPIC   ,2019,1,false,124.500,83,63674.47
FFSU,GA,00169413602,OZEMPIC   ,2019,1,true,,,
MCOU,GA,00169413602,OZEMPIC   ,2019,1,false,45.000,15,11517.92
MCOU,HI,00169413212,OZEMPIC 0.,2019,4,false,730.500,487,359755.66
MCOU,HI,00169413602,OZEMPIC 1 ,2019,4,false,978.000,325,243424.18
MCOU,HI,00169413212,OZEMPIC 0.,2019,3,false,634.500,420,319156.92
MCOU,HI,00169413602,OZEMPIC 1 ,2019,3,false,643.500,215,154608.51
MCOU,HI,00169413212,OZEMPIC 0.,2019,2,false,478.500,317,243203.28
MCOU,HI,00169413602,OZEMPIC 1 ,2019,2,false,444.000,149,113090.92
MCOU,HI,00169413212,OZEMPIC 0.,2019,1,false,307.500,204,155893.78
FFSU,HI,00169413212,OZEMPIC 0.,2019,1,true,,,
MCOU,HI,00169413602,OZEMPIC 1 ,2019,1,false,172.500,58,43958.64
FFSU,IA,00169413212,OZEMPIC 0.,2019,4,false,30.000,20,15109.07
MCOU,IA,00169413212,OZEMPIC 0.,2019,4,false,2082.000,1366,1043216.95
MCOU,IA,00169413602,OZEMPIC 1M,2019,4,false,1804.500,602,456853.58
FFSU,IA,00169413602,OZEMPIC 1M,2019,4,true,,,
FFSU,IA,00169413212,OZEMPIC 0.,2019,3,false,28.500,19,13649.31
MCOU,IA,00169413212,OZEMPIC 0.,2019,3,false,1656.000,1077,829162.65
MCOU,IA,00169413602,OZEMPIC 1M,2019,3,false,1288.500,424,323162.23
FFSU,IA,00169413602,OZEMPIC 1M,2019,3,true,,,
MCOU,IA,00169413212,OZEMPIC 0.,2019,2,false,421.500,278,206855.25
FFSU,IA,00169413212,OZEMPIC 0.,2019,2,false,37.500,25,18908.00
MCOU,IA,00169413602,OZEMPIC 1M,2019,2,false,276.000,92,68675.38
FFSU,IA,00169413602,OZEMPIC 1M,2019,2,true,,,
MCOU,IA,00169413212,OZEMPIC 0.,2019,1,false,178.500,118,85564.28
FFSU,IA,00169413212,OZEMPIC 0.,2019,1,true,,,
MCOU,IA,00169413602,OZEMPIC 1M,2019,1,false,106.500,36,24577.40
FFSU,ID,00169413212,OZEMPIC   ,2019,4,false,69.000,45,34674.46
FFSU,ID,00169413602,OZEMPIC   ,2019,4,false,78.000,26,19640.86
FFSU,ID,00169413212,OZEMPIC   ,2019,3,false,54.000,34,27180.14
FFSU,ID,00169413602,OZEMPIC   ,2019,3,false,91.500,30,23591.97
FFSU,ID,00169413212,OZEMPIC   ,2019,2,false,36.000,24,18161.53
FFSU,ID,00169413602,OZEMPIC   ,2019,2,false,55.500,17,14464.28
FFSU,ID,00169413212,OZEMPIC   ,2019,1,true,,,
FFSU,ID,00169413602,OZEMPIC   ,2019,1,true,,,
FFSU,IL,00169413212,OZEMPIC 0.,2019,4,false,21.000,14,11837.09
MCOU,IL,00169413212,OZEMPIC 0.,2019,4,false,684.000,390,366113.31
FFSU,IL,00169413602,OZEMPIC 1M,2019,4,false,84.000,19,20539.56
MCOU,IL,00169413602,OZEMPIC 1M,2019,4,false,703.500,192,186974.99
MCOU,IL,00169413212,OZEMPIC 0.,2019,3,false,454.500,265,256044.76
FFSU,IL,00169413212,OZEMPIC 0.,2019,3,false,37.500,21,23087.73
FFSU,IL,00169413602,OZEMPIC 1M,2019,3,false,42.000,14,10459.43
MCOU,IL,00169413602,OZEMPIC 1M,2019,3,false,505.500,135,145007.00
MCOU,IL,00169413212,OZEMPIC 0.,2019,2,false,225.000,127,130377.97
FFSU,IL,00169413212,OZEMPIC 0.,2019,2,false,40.500,21,21445.71
FFSU,IL,00169413602,OZEMPIC 1M,2019,2,false,39.000,11,9625.77
MCOU,IL,00169413602,OZEMPIC 1M,2019,2,false,184.500,51,55276.71
FFSU,IL,00169413212,OZEMPIC 0.,2019,1,true,,,
MCOU,IL,00169413212,OZEMPIC 0.,2019,1,false,76.500,50,42338.03
MCOU,IL,00169413602,OZEMPIC 1M,2019,1,false,75.000,21,19222.77
FFSU,IL,00169413602,OZEMPIC 1M,2019,1,true,,,
FFSU,IN,00169413212,OZEMPIC 0.,2019,4,false,25.500,17,12807.95
MCOU,IN,00169413212,OZEMPIC 0.,2019,4,false,3286.000,2191,1616537.97
FFSU,IN,00169413602,OZEMPIC 1M,2019,4,true,,,
MCOU,IN,00169413602,OZEMPIC 1M,2019,4,false,4935.000,1546,1219118.83
FFSU,IN,00169413212,OZEMPIC 0.,2019,3,false,16.500,11,8300.93
MCOU,IN,00169413212,OZEMPIC 0.,2019,3,false,2880.500,1909,1480871.64
FFSU,IN,00169413602,OZEMPIC 1M,2019,3,false,33.000,11,8313.47
MCOU,IN,00169413602,OZEMPIC 1M,2019,3,false,4343.500,1338,1118654.16
MCOU,IN,00169413212,OZEMPIC 0.,2019,2,false,2458.500,1638,1256119.20
FFSU,IN,00169413212,OZEMPIC 0.,2019,2,true,,,
MCOU,IN,00169413602,OZEMPIC 1M,2019,2,false,3413.000,1071,875464.34
FFSU,IN,00169413602,OZEMPIC 1M,2019,2,true,,,
MCOU,IN,00169413212,OZEMPIC 0.,2019,1,false,1858.000,1234,950721.89
FFSU,IN,00169413212,OZEMPIC 0.,2019,1,true,,,
FFSU,IN,00169413602,OZEMPIC 1M,2019,1,true,,,
MCOU,IN,00169413602,OZEMPIC 1M,2019,1,false,2347.500,747,600177.38
MCOU,KS,00169413212,OZEMPIC 0.,2019,4,false,63.000,42,30989.83
MCOU,KS,00169413602,OZEMPIC 1M,2019,4,false,84.000,28,21187.74
MCOU,KS,00169413212,OZEMPIC 0.,2019,3,false,57.000,36,28751.69
MCOU,KS,00169413602,OZEMPIC 1M,2019,3,false,90.000,30,22754.70
MCOU,KS,00169413212,OZEMPIC 0.,2019,2,false,66.000,42,33297.59
MCOU,KS,00169413602,OZEMPIC 1M,2019,2,false,66.000,22,16687.38
MCOU,KS,00169413212,OZEMPIC 0.,2019,1,false,78.000,52,37463.86
MCOU,KS,00169413602,OZEMPIC 1M,2019,1,false,40.500,14,10143.64
MCOU,KY,00169413211,OZEMPIC   ,2019,4,true,,,
MCOU,KY,00169413212,OZEMPIC   ,2019,4,false,166.500,111,88449.24
FFSU,KY,00169413212,OZEMPIC   ,2019,4,false,25.500,17,12798.30
MCOU,KY,00169413602,OZEMPIC   ,2019,4,false,3277.500,1102,844342.73
FFSU,KY,00169413602,OZEMPIC   ,2019,4,false,33.000,11,8284.22
FFSU,KY,00169413212,OZEMPIC   ,2019,3,false,18.000,12,9036.20
MCOU,KY,00169413212,OZEMPIC   ,2019,3,false,2001.000,1329,1041007.19
FFSU,KY,00169413602,OZEMPIC   ,2019,3,true,,,
MCOU,KY,00169413602,OZEMPIC   ,2019,3,false,2511.000,855,654918.28
FFSU,KY,00169413212,OZEMPIC   ,2019,2,false,16.500,11,8292.05
MCOU,KY,00169413212,OZEMPIC   ,2019,2,false,1570.500,1045,813250.56
FFSU,KY,00169413602,OZEMPIC   ,2019,2,true,,,
MCOU,KY,00169413602,OZEMPIC   ,2019,2,false,1688.500,574,442316.04
MCOU,KY,00169413212,OZEMPIC   ,2019,1,false,72.000,47,37005.53
FFSU,KY,00169413212,OZEMPIC   ,2019,1,true,,,
FFSU,KY,00169413602,OZEMPIC   ,2019,1,true,,,
MCOU,KY,00169413602,OZEMPIC   ,2019,1,false,45.000,15,11506.13
FFSU,LA,00169413212,OZEMPIC   ,2019,4,true,,,
MCOU,LA,00169413212,OZEMPIC   ,2019,4,false,603.000,419,323992.25
MCOU,LA,00169413602,OZEMPIC   ,2019,4,false,703.500,239,179785.99
FFSU,LA,00169413602,OZEMPIC   ,2019,4,true,,,
MCOU,LA,00169413212,OZEMPIC   ,2019,3,false,440.500,289,224896.83
FFSU,LA,00169413212,OZEMPIC   ,2019,3,true,,,
MCOU,LA,00169413602,OZEMPIC   ,2019,3,false,587.500,200,149740.58
FFSU,LA,00169413602,OZEMPIC   ,2019,3,true,,,
FFSU,LA,00169413212,OZEMPIC   ,2019,2,true,,,
MCOU,LA,00169413212,OZEMPIC   ,2019,2,false,599.500,391,303926.92
FFSU,LA,00169413602,OZEMPIC   ,2019,2,true,,,
MCOU,LA,00169413602,OZEMPIC   ,2019,2,false,655.500,219,166770.45
MCOU,LA,00169413212,OZEMPIC   ,2019,1,false,462.000,300,233351.58
FFSU,LA,00169413212,OZEMPIC   ,2019,1,true,,,
FFSU,LA,00169413602,OZEMPIC   ,2019,1,false,28.500,12,7274.05
MCOU,LA,00169413602,OZEMPIC   ,2019,1,false,528.000,181,132406.31
MCOU,MA,00169413211,OZEMPIC 0.,2019,4,true,,,
FFSU,MA,00169413212,OZEMPIC 0.,2019,4,false,472.500,303,236463.47
MCOU,MA,00169413212,OZEMPIC 0.,2019,4,false,1830.000,1209,940213.68
FFSU,MA,00169413602,OZEMPIC 1 ,2019,4,false,837.000,278,209708.52
MCOU,MA,00169413602,OZEMPIC 1 ,2019,4,false,2143.500,717,553950.30
MCOU,MA,00169413211,OZEMPIC 0.,2019,3,true,,,
FFSU,MA,00169413212,OZEMPIC 0.,2019,3,false,367.500,233,184066.68
MCOU,MA,00169413212,OZEMPIC 0.,2019,3,false,1555.500,1027,802012.45
MCOU,MA,00169413602,OZEMPIC 1 ,2019,3,false,1689.000,565,436625.55
FFSU,MA,00169413602,OZEMPIC 1 ,2019,3,false,510.000,166,127688.80
MCOU,MA,00169413212,OZEMPIC 0.,2019,2,false,1369.500,908,705555.48
FFSU,MA,00169413212,OZEMPIC 0.,2019,2,false,304.500,196,152761.77
FFSU,MA,00169413602,OZEMPIC 1 ,2019,2,false,282.000,95,70922.23
MCOU,MA,00169413602,OZEMPIC 1 ,2019,2,false,1252.500,421,322952.38
MCOU,MA,00169413212,OZEMPIC 0.,2019,1,false,1020.000,680,524113.95
FFSU,MA,00169413212,OZEMPIC 0.,2019,1,false,127.500,81,62530.68
FFSU,MA,00169413602,OZEMPIC 1 ,2019,1,false,93.000,31,22999.51
MCOU,MA,00169413602,OZEMPIC 1 ,2019,1,false,714.000,238,184036.47
MCOU,MD,00169413211,OZEMPIC 0.,2019,4,true,,,
FFSU,MD,00169413212,OZEMPIC 0.,2019,4,true,,,
MCOU,MD,00169413212,OZEMPIC 0.,2019,4,false,2670.000,1735,1351652.94
FFSU,MD,00169413602,OZEMPIC 1 ,2019,4,true,,,
MCOU,MD,00169413602,OZEMPIC 1 ,2019,4,false,3009.000,987,764746.09
MCOU,MD,00169413611,OZEMPIC 1 ,2019,4,true,,,
MCOU,MD,00169413211,OZEMPIC 0.,2019,3,true,,,
FFSU,MD,00169413212,OZEMPIC 0.,2019,3,true,,,
MCOU,MD,00169413212,OZEMPIC 0.,2019,3,false,2268.000,1468,1150049.82
FFSU,MD,00169413602,OZEMPIC 1 ,2019,3,true,,,
MCOU,MD,00169413602,OZEMPIC 1 ,2019,3,false,1998.000,672,511715.66
FFSU,MD,00169413212,OZEMPIC 0.,2019,2,true,,,
MCOU,MD,00169413212,OZEMPIC 0.,2019,2,false,1903.500,1232,956487.58
MCOU,MD,00169413602,OZEMPIC 1 ,2019,2,false,1341.000,457,349108.80
FFSU,MD,00169413602,OZEMPIC 1 ,2019,2,true,,,
MCOU,MD,00169413212,OZEMPIC 0.,2019,1,false,1185.000,773,600666.38
FFSU,MD,00169413212,OZEMPIC 0.,2019,1,true,,,
FFSU,MD,00169413602,OZEMPIC 1 ,2019,1,true,,,
MCOU,MD,00169413602,OZEMPIC 1 ,2019,1,false,805.500,274,205347.44
FFSU,ME,00169413211,OZEMPIC   ,2019,4,true,,,
FFSU,ME,00169413212,OZEMPIC   ,2019,4,false,36.000,24,18024.16
FFSU,ME,00169413602,OZEMPIC   ,2019,4,false,39.000,12,9787.00
FFSU,ME,00169413212,OZEMPIC   ,2019,3,false,27.000,18,13543.01
FFSU,ME,00169413602,OZEMPIC   ,2019,3,true,,,
FFSU,ME,00169413212,OZEMPIC   ,2019,2,false,27.000,18,13556.39
FFSU,ME,00169413602,OZEMPIC   ,2019,2,true,,,
FFSU,ME,00169413212,OZEMPIC   ,2019,1,true,,,
MCOU,MI,00169413212,OZEMPIC   ,2019,4,false,2619.015,1730,1312426.98
FFSU,MI,00169413212,OZEMPIC   ,2019,4,false,124.500,73,37446.84
MCOU,MI,00169413602,OZEMPIC   ,2019,4,false,2732.500,901,681335.39
FFSU,MI,00169413602,OZEMPIC   ,2019,4,false,135.000,38,24498.64
MCOU,MI,00169413212,OZEMPIC   ,2019,3,false,2008.500,1318,1006581.99
FFSU,MI,00169413212,OZEMPIC   ,2019,3,false,115.500,70,35607.79
FFSU,MI,00169413602,OZEMPIC   ,2019,3,false,102.000,30,18473.28
MCOU,MI,00169413602,OZEMPIC   ,2019,3,false,1768.500,583,442195.76
MCOU,MI,00169413212,OZEMPIC   ,2019,2,false,1242.000,815,621263.77
FFSU,MI,00169413212,OZEMPIC   ,2019,2,false,81.000,47,22093.74
FFSU,MI,00169413602,OZEMPIC   ,2019,2,false,108.000,29,19292.43
MCOU,MI,00169413602,OZEMPIC   ,2019,2,false,987.000,331,246794.60
MCOU,MI,00169413212,OZEMPIC   ,2019,1,false,408.000,263,203744.32
FFSU,MI,00169413212,OZEMPIC   ,2019,1,false,36.000,23,11080.95
MCOU,MI,00169413602,OZEMPIC   ,2019,1,false,309.000,107,77435.22
FFSU,MI,00169413602,OZEMPIC   ,2019,1,false,54.000,16,9976.26
MCOU,MN,00169413212,OZEMPIC   ,2019,4,false,391.500,257,202547.21
FFSU,MN,00169413212,OZEMPIC   ,2019,4,false,18.000,12,9207.44
FFSU,MN,00169413602,OZEMPIC   ,2019,4,true,,,
MCOU,MN,00169413602,OZEMPIC   ,2019,4,false,248.250,164,128934.40
FFSU,MN,00169413212,OZEMPIC   ,2019,3,true,,,
MCOU,MN,00169413212,OZEMPIC   ,2019,3,false,307.500,205,158856.05
MCOU,MN,00169413602,OZEMPIC   ,2019,3,false,155.250,104,79915.86
FFSU,MN,00169413602,OZEMPIC   ,2019,3,true,,,
FFSU,MN,00169413212,OZEMPIC   ,2019,2,false,28.500,19,15039.07
MCOU,MN,00169413212,OZEMPIC   ,2019,2,false,825.000,544,431921.75
MCOU,MN,00169413602,OZEMPIC   ,2019,2,false,460.500,179,138955.87
FFSU,MN,00169413602,OZEMPIC   ,2019,2,true,,,
FFSU,MN,00169413212,OZEMPIC   ,2019,1,false,22.500,15,11785.17
MCOU,MN,00169413212,OZEMPIC   ,2019,1,false,592.500,385,307086.14
MCOU,MN,00169413602,OZEMPIC   ,2019,1,false,361.500,122,95274.77
FFSU,MN,00169413602,OZEMPIC   ,2019,1,true,,,
FFSU,MO,00169413212,OZEMPIC   ,2019,4,false,121.500,78,58599.73
FFSU,MO,00169413602,OZEMPIC   ,2019,4,false,180.000,61,45515.37
FFSU,MO,00169413212,OZEMPIC   ,2019,3,false,88.500,58,43395.01
FFSU,MO,00169413602,OZEMPIC   ,2019,3,false,193.500,66,49019.64
FFSU,MO,00169413212,OZEMPIC   ,2019,2,false,78.000,49,39398.18
FFSU,MO,00169413602,OZEMPIC   ,2019,2,false,142.500,48,34641.36
FFSU,MO,00169413212,OZEMPIC   ,2019,1,false,91.500,59,45225.17
FFSU,MO,00169413602,OZEMPIC   ,2019,1,false,54.000,18,13430.84
FFSU,MS,00169413212,OZEMPIC 0.,2019,4,true,,,
MCOU,MS,00169413212,OZEMPIC 0.,2019,4,false,66.000,44,33185.73
FFSU,MS,00169413602,OZEMPIC 1 ,2019,4,true,,,
MCOU,MS,00169413602,OZEMPIC 1 ,2019,4,false,142.500,44,35797.65
MCOU,MS,00169413212,OZEMPIC 0.,2019,3,false,78.000,52,39282.88
FFSU,MS,00169413602,OZEMPIC 1 ,2019,3,true,,,
MCOU,MS,00169413602,OZEMPIC 1 ,2019,3,false,103.500,33,26085.09
MCOU,MS,00169413212,OZEMPIC 0.,2019,2,false,51.000,33,25673.67
MCOU,MS,00169413602,OZEMPIC 1 ,2019,2,false,45.000,15,11348.70
MCOU,MS,00169413212,OZEMPIC 0.,2019,1,false,24.000,14,12064.46
MCOU,MS,00169413602,OZEMPIC 1 ,2019,1,true,,,
FFSU,MT,00169413212,OZEMPIC 0.,2019,4,false,112.500,74,56278.91
FFSU,MT,00169413602,OZEMPIC 1 ,2019,4,false,102.000,34,25342.59
FFSU,MT,00169413212,OZEMPIC 0.,2019,3,false,75.000,50,37547.34
FFSU,MT,00169413602,OZEMPIC 1 ,2019,3,false,108.000,36,27017.05
FFSU,MT,00169413212,OZEMPIC 0.,2019,2,false,51.000,34,26585.86
FFSU,MT,00169413602,OZEMPIC 1 ,2019,2,false,60.000,20,15667.16
FFSU,MT,00169413212,OZEMPIC 0.,2019,1,false,18.000,12,9252.97
FFSU,MT,00169413602,OZEMPIC 1 ,2019,1,false,31.500,12,8203.53
FFSU,XX,00169413211,OZEMPIC 0.,2019,4,true,,,
MCOU,XX,00169413211,OZEMPIC 0.,2019,4,false,66.500,41,33408.99
FFSU,XX,00169413212,OZEMPIC 0.,2019,4,false,8571.500,5231,4268155.46
MCOU,XX,00169413212,OZEMPIC 0.,2019,4,false,50027.515,31839,24958968.18
FFSU,XX,00169413602,OZEMPIC 1M,2019,4,false,10024.000,2963,2498341.90
MCOU,XX,00169413602,OZEMPIC 1M,2019,4,false,56645.750,18274,14286234.83
MCOU,XX,00169413611,OZEMPIC 1M,2019,4,true,,,
MCOU,XX,00169413211,OZEMPIC 0.,2019,3,false,21.000,14,10819.20
FFSU,XX,00169413212,OZEMPIC 0.,2019,3,false,6363.500,3884,3175076.38
MCOU,XX,00169413212,OZEMPIC 0.,2019,3,false,42721.000,27262,21492402.78
