utilization_type,state,ndc,product_name,year,quarter,suppression_used,units_reimbursed,number_of_prescriptions,total_amount_reimbursed
MCOU,AZ,00002143480,TRULICITY ,2017,3,false,360.500,186,120361.34
MCOU,AZ,00002143380,TRULICITY ,2017,2,false,231.000,122,83558.54
MCOU,AZ,00002143480,TRULICITY ,2017,2,false,345.000,189,124062.81
MCOU,AZ,00002143380,TRULICITY ,2017,1,false,218.000,109,68275.43
MCOU,AZ,00002143480,TRULICITY ,2017,1,false,319.500,161,99935.78
FFSU,CA,00002143301,TRULICITY ,2017,4,true,,,
MCOU,CA,00002143301,TRULICITY ,2017,4,true,,,
FFSU,CA,00002143380,TRULICITY ,2017,4,false,1288.000,630,432818.23
MCOU,CA,00002143380,TRULICITY ,2017,4,false,2107.000,1009,703446.28
MCOU,CA,00002143401,TRULICITY ,2017,4,true,,,
FFSU,CA,00002143480,TRULICITY ,2017,4,false,1981.000,979,675039.16
MCOU,CA,00002143480,TRULICITY ,2017,4,false,2981.500,1362,983496.90
MCOU,CA,00002143380,TRULICITY ,2017,3,false,2053.500,984,688124.03
FFSU,CA,00002143380,TRULICITY ,2017,3,false,1021.500,506,347127.21
MCOU,CA,00002143401,TRULICITY ,2017,3,true,,,
MCOU,CA,00002143480,TRULICITY ,2017,3,false,2347.000,1085,771017.90
FFSU,CA,00002143480,TRULICITY ,2017,3,false,1443.000,710,495987.27
MCOU,CA,00002143301,TRULICITY ,2017,2,true,,,
FFSU,CA,00002143380,TRULICITY ,2017,2,false,969.500,475,321523.09
MCOU,CA,00002143380,TRULICITY ,2017,2,false,1955.000,954,635561.80
MCOU,CA,00002143401,TRULICITY ,2017,2,true,,,
FFSU,CA,00002143480,TRULICITY ,2017,2,false,1387.000,684,460024.71
MCOU,CA,00002143480,TRULICITY ,2017,2,false,1973.000,902,624436.46
FFSU,CA,00002143301,TRULICITY ,2017,1,true,,,
MCOU,CA,00002143301,TRULICITY ,2017,1,true,,,
FFSU,CA,00002143380,TRULICITY ,2017,1,false,726.500,354,225758.64
MCOU,CA,00002143380,TRULICITY ,2017,1,false,1107.000,539,341916.26
MCOU,CA,00002143401,TRULICITY ,2017,1,false,26.000,12,8320.38
FFSU,CA,00002143480,TRULICITY ,2017,1,false,1056.000,517,329123.14
MCOU,CA,00002143480,TRULICITY ,2017,1,false,1256.500,588,376068.95
MCOU,CO,00002143380,TRULICITY ,2017,4,false,59.000,31,19309.50
FFSU,CO,00002143380,TRULICITY ,2017,4,false,162.000,72,53968.95
MCOU,CO,00002143480,TRULICITY ,2017,4,false,140.000,69,46036.61
FFSU,CO,00002143480,TRULICITY ,2017,4,false,382.000,160,126771.59
MCOU,CO,00002143380,TRULICITY ,2017,3,false,80.000,40,26766.26
FFSU,CO,00002143380,TRULICITY ,2017,3,false,154.000,70,51540.68
MCOU,CO,00002143480,TRULICITY ,2017,3,false,130.000,65,43553.04
FFSU,CO,00002143480,TRULICITY ,2017,3,false,372.000,158,125858.19
MCOU,CO,00002143380,TRULICITY ,2017,2,false,94.000,44,30414.79
FFSU,CO,00002143380,TRULICITY ,2017,2,false,156.000,67,50194.10
FFSU,CO,00002143480,TRULICITY ,2017,2,false,384.000,163,123709.61
MCOU,CO,00002143480,TRULICITY ,2017,2,false,118.000,59,38550.34
FFSU,CO,00002143380,TRULICITY ,2017,1,false,168.000,71,52790.60
MCOU,CO,00002143380,TRULICITY ,2017,1,false,47.000,23,14558.61
MCOU,CO,00002143480,TRULICITY ,2017,1,false,85.000,44,26364.65
FFSU,CO,00002143480,TRULICITY ,2017,1,false,262.000,117,81481.67
FFSU,CT,00002143380,TRULICITY ,2017,4,false,966.000,402,318004.49
FFSU,CT,00002143480,TRULICITY ,2017,4,false,1294.500,499,425096.80
FFSU,CT,00002143380,TRULICITY ,2017,3,false,776.000,323,255552.86
FFSU,CT,00002143480,TRULICITY ,2017,3,false,1118.000,443,366886.39
FFSU,CT,00002143380,TRULICITY ,2017,2,false,778.000,321,248262.82
FFSU,CT,00002143480,TRULICITY ,2017,2,false,1002.500,383,318938.50
FFSU,CT,00002143380,TRULICITY ,2017,1,false,615.000,257,193229.55
FFSU,CT,00002143480,TRULICITY ,2017,1,false,886.000,343,278324.36
MCOU,DC,00002143301,TRULICITY ,2017,4,true,,,
FFSU,DC,00002143380,TRULICITY ,2017,4,true,,,
MCOU,DC,00002143380,TRULICITY ,2017,4,false,405.500,204,136283.72
MCOU,DC,00002143480,TRULICITY ,2017,4,false,389.000,196,128753.04
FFSU,DC,00002143480,TRULICITY ,2017,4,true,,,
MCOU,DC,00002143380,TRULICITY ,2017,3,false,328.000,165,110553.83
FFSU,DC,00002143380,TRULICITY ,2017,3,true,,,
MCOU,DC,00002143480,TRULICITY ,2017,3,false,299.000,151,99759.14
FFSU,DC,00002143480,TRULICITY ,2017,3,true,,,
MCOU,DC,00002143380,TRULICITY ,2017,2,false,260.000,127,84319.63
FFSU,DC,00002143380,TRULICITY ,2017,2,true,,,
FFSU,DC,00002143480,TRULICITY ,2017,2,true,,,
MCOU,DC,00002143480,TRULICITY ,2017,2,false,208.000,104,68808.19
FFSU,DC,00002143380,TRULICITY ,2017,1,true,,,
MCOU,DC,00002143380,TRULICITY ,2017,1,false,180.000,87,56671.90
MCOU,DC,00002143480,TRULICITY ,2017,1,false,104.000,52,32477.07
FFSU,DC,00002143480,TRULICITY ,2017,1,true,,,
MCOU,DE,00002143380,TRULICITY ,2017,4,false,24.000,12,6167.92
FFSU,DE,00002143480,TRULICITY ,2017,4,true,,,
MCOU,DE,00002143480,TRULICITY ,2017,4,false,72.000,36,20221.88
MCOU,DE,00002143380,TRULICITY ,2017,3,true,,,
MCOU,DE,00002143480,TRULICITY ,2017,3,false,74.000,37,24182.22
MCOU,DE,00002143380,TRULICITY ,2017,2,true,,,
MCOU,DE,00002143480,TRULICITY ,2017,2,false,68.000,34,22279.63
MCOU,DE,00002143380,TRULICITY ,2017,1,true,,,
MCOU,DE,00002143480,TRULICITY ,2017,1,false,52.000,26,15722.01
FFSU,FL,00002143380,TRULICITY ,2017,4,true,,,
MCOU,FL,00002143380,TRULICITY ,2017,4,false,156.000,78,51146.70
MCOU,FL,00002143480,TRULICITY ,2017,4,false,310.500,156,101323.24
FFSU,FL,00002143480,TRULICITY ,2017,4,true,,,
MCOU,FL,00002143380,TRULICITY ,2017,3,false,119.500,59,39346.93
FFSU,FL,00002143380,TRULICITY ,2017,3,true,,,
FFSU,FL,00002143480,TRULICITY ,2017,3,true,,,
MCOU,FL,00002143480,TRULICITY ,2017,3,false,258.500,131,84900.96
MCOU,FL,00002143301,TRULICITY ,2017,2,true,,,
MCOU,FL,00002143380,TRULICITY ,2017,2,false,113.500,59,35532.77
FFSU,FL,00002143480,TRULICITY ,2017,2,true,,,
MCOU,FL,00002143480,TRULICITY ,2017,2,false,210.000,105,66962.21
MCOU,FL,00002143301,TRULICITY ,2017,1,true,,,
MCOU,FL,00002143380,TRULICITY ,2017,1,false,96.000,48,28921.79
MCOU,FL,00002143480,TRULICITY ,2017,1,false,158.000,79,48555.30
FFSU,GA,00002143380,TRULICITY ,2017,4,false,34.000,17,11172.91
MCOU,GA,00002143380,TRULICITY ,2017,4,false,84.000,42,28420.49
FFSU,GA,00002143480,TRULICITY ,2017,4,false,36.000,18,11813.40
MCOU,GA,00002143480,TRULICITY ,2017,4,false,64.000,32,20920.85
FFSU,GA,00002143380,TRULICITY ,2017,3,false,28.000,14,9201.22
MCOU,GA,00002143380,TRULICITY ,2017,3,false,46.000,23,15234.87
MCOU,GA,00002143480,TRULICITY ,2017,3,false,44.000,22,14878.48
FFSU,GA,00002143480,TRULICITY ,2017,3,false,34.000,17,11157.10
FFSU,GA,00002143380,TRULICITY ,2017,2,true,,,
MCOU,GA,00002143380,TRULICITY ,2017,2,true,,,
MCOU,GA,00002143480,TRULICITY ,2017,2,false,28.000,14,9210.38
FFSU,GA,00002143480,TRULICITY ,2017,2,false,34.000,17,10531.44
MCOU,GA,00002143380,TRULICITY ,2017,1,true,,,
FFSU,GA,00002143380,TRULICITY ,2017,1,true,,,
MCOU,GA,00002143480,TRULICITY ,2017,1,false,24.000,13,8161.78
FFSU,GA,00002143480,TRULICITY ,2017,1,false,22.000,11,6890.99
MCOU,HI,00002143380,TRULICITY ,2017,4,false,242.000,120,78068.64
MCOU,HI,00002143480,TRULICITY ,2017,4,false,441.000,221,148172.26
MCOU,HI,00002143380,TRULICITY ,2017,3,false,608.000,115,75238.94
MCOU,HI,00002143401,TRULICITY ,2017,3,true,,,
MCOU,HI,00002143480,TRULICITY ,2017,3,false,1102.000,200,132969.52
MCOU,HI,00002143380,TRULICITY ,2017,2,false,212.000,101,64254.66
MCOU,HI,00002143480,TRULICITY ,2017,2,false,538.000,208,137307.54
MCOU,HI,00002143380,TRULICITY ,2017,1,false,68.000,19,12259.57
MCOU,HI,00002143480,TRULICITY ,2017,1,false,184.000,47,30402.15
MCOU,IA,00002143380,TRULICITY ,2017,4,false,49.000,24,16055.45
MCOU,IA,00002143480,TRULICITY ,2017,4,false,106.000,54,33946.64
FFSU,IA,00002143480,TRULICITY ,2017,4,true,,,
MCOU,IA,00002143380,TRULICITY ,2017,3,true,,,
MCOU,IA,00002143480,TRULICITY ,2017,3,false,70.000,34,30542.09
FFSU,IA,00002143480,TRULICITY ,2017,3,true,,,
MCOU,IA,00002143380,TRULICITY ,2017,2,true,,,
FFSU,IA,00002143480,TRULICITY ,2017,2,true,,,
MCOU,IA,00002143480,TRULICITY ,2017,2,false,52.000,26,22646.63
MCOU,IA,00002143380,TRULICITY ,2017,1,true,,,
MCOU,IA,00002143480,TRULICITY ,2017,1,false,26.000,13,15504.10
FFSU,ID,00002143380,TRULICITY ,2017,4,false,88.000,44,29261.01
FFSU,ID,00002143480,TRULICITY ,2017,4,false,114.000,57,37770.93
FFSU,ID,00002143380,TRULICITY ,2017,3,false,74.000,37,24882.66
FFSU,ID,00002143480,TRULICITY ,2017,3,false,112.000,56,37592.51
FFSU,ID,00002143380,TRULICITY ,2017,2,false,56.000,28,18193.33
FFSU,ID,00002143480,TRULICITY ,2017,2,false,86.000,43,27977.62
FFSU,ID,00002143380,TRULICITY ,2017,1,false,50.000,25,15593.17
FFSU,ID,00002143480,TRULICITY ,2017,1,false,76.000,38,23662.18
MCOU,IL,00002143301,TRULICITY ,2017,4,true,,,
FFSU,IL,00002143380,TRULICITY ,2017,4,false,52.000,23,19568.94
MCOU,IL,00002143380,TRULICITY ,2017,4,false,885.500,439,304506.75
MCOU,IL,00002143401,TRULICITY ,2017,4,true,,,
FFSU,IL,00002143480,TRULICITY ,2017,4,false,54.000,23,17594.92
MCOU,IL,00002143480,TRULICITY ,2017,4,false,1107.000,540,377946.04
MCOU,IL,00002143380,TRULICITY ,2017,3,false,805.000,400,278502.17
FFSU,IL,00002143380,TRULICITY ,2017,3,false,42.000,19,13968.40
FFSU,IL,00002143480,TRULICITY ,2017,3,false,36.500,17,13199.49
MCOU,IL,00002143480,TRULICITY ,2017,3,false,995.000,491,341481.00
FFSU,IL,00002143380,TRULICITY ,2017,2,false,36.000,17,12748.04
MCOU,IL,00002143380,TRULICITY ,2017,2,false,643.000,318,214316.99
FFSU,IL,00002143480,TRULICITY ,2017,2,false,24.000,12,8661.85
MCOU,IL,00002143480,TRULICITY ,2017,2,false,845.000,415,278840.71
FFSU,IL,00002143380,TRULICITY ,2017,1,false,28.000,14,8708.00
MCOU,IL,00002143380,TRULICITY ,2017,1,false,807.500,400,250174.11
MCOU,IL,00002143480,TRULICITY ,2017,1,false,947.500,473,295979.12
FFSU,IL,00002143480,TRULICITY ,2017,1,true,,,
MCOU,IN,00002143301,TRULICITY ,2017,4,true,,,
MCOU,IN,00002143380,TRULICITY ,2017,4,false,1498.000,718,499649.84
FFSU,IN,00002143380,TRULICITY ,2017,4,true,,,
MCOU,IN,00002143401,TRULICITY ,2017,4,true,,,
FFSU,IN,00002143480,TRULICITY ,2017,4,false,22.000,11,7250.65
MCOU,IN,00002143480,TRULICITY ,2017,4,false,2559.000,1206,855018.20
MCOU,IN,00002143301,TRULICITY ,2017,3,true,,,
MCOU,IN,00002143380,TRULICITY ,2017,3,false,1500.500,729,501176.71
FFSU,IN,00002143480,TRULICITY ,2017,3,true,,,
MCOU,IN,00002143480,TRULICITY ,2017,3,false,2399.000,1121,803607.53
MCOU,IN,00002143301,TRULICITY ,2017,2,true,,,
FFSU,IN,00002143380,TRULICITY ,2017,2,true,,,
MCOU,IN,00002143380,TRULICITY ,2017,2,false,1551.000,754,508862.98
FFSU,IN,00002143480,TRULICITY ,2017,2,true,,,
MCOU,IN,00002143480,TRULICITY ,2017,2,false,2414.500,1139,790530.04
MCOU,IN,00002143301,TRULICITY ,2017,1,true,,,
FFSU,IN,00002143380,TRULICITY ,2017,1,true,,,
MCOU,IN,00002143380,TRULICITY ,2017,1,false,1500.500,735,463891.48
MCOU,IN,00002143401,TRULICITY ,2017,1,true,,,
MCOU,IN,00002143480,TRULICITY ,2017,1,false,2180.500,1042,674366.55
FFSU,IN,00002143480,TRULICITY ,2017,1,true,,,
MCOU,KS,00002143380,TRULICITY ,2017,4,false,66.000,33,21853.14
MCOU,KS,00002143480,TRULICITY ,2017,4,false,76.000,38,25138.46
MCOU,KS,00002143380,TRULICITY ,2017,3,false,66.000,33,21864.30
MCOU,KS,00002143480,TRULICITY ,2017,3,false,76.000,37,25151.83
MCOU,KS,00002143380,TRULICITY ,2017,2,false,162.000,78,51115.06
MCOU,KS,00002143480,TRULICITY ,2017,2,false,332.000,161,101030.74
MCOU,KS,00002143380,TRULICITY ,2017,1,false,78.000,36,23978.27
MCOU,KS,00002143480,TRULICITY ,2017,1,false,118.000,56,36143.98
MCOU,KY,00002143301,TRULICITY ,2017,4,true,,,
FFSU,KY,00002143380,TRULICITY ,2017,4,true,,,
MCOU,KY,00002143380,TRULICITY ,2017,4,false,1987.500,999,681866.51
MCOU,KY,00002143401,TRULICITY ,2017,4,true,,,
FFSU,KY,00002143480,TRULICITY ,2017,4,false,24.000,12,7879.80
MCOU,KY,00002143480,TRULICITY ,2017,4,false,2427.500,1219,835701.55
MCOU,KY,00002143301,TRULICITY ,2017,3,true,,,
MCOU,KY,00002143380,TRULICITY ,2017,3,false,1686.000,851,578672.47
FFSU,KY,00002143380,TRULICITY ,2017,3,false,34.000,15,11181.52
MCOU,KY,00002143401,TRULICITY ,2017,3,true,,,
MCOU,KY,00002143480,TRULICITY ,2017,3,false,2132.000,1068,733919.16
FFSU,KY,00002143480,TRULICITY ,2017,3,true,,,
MCOU,KY,00002143301,TRULICITY ,2017,2,true,,,
MCOU,KY,00002143380,TRULICITY ,2017,2,false,1378.000,699,464711.69
FFSU,KY,00002143380,TRULICITY ,2017,2,false,22.000,11,7220.88
MCOU,KY,00002143401,TRULICITY ,2017,2,true,,,
FFSU,KY,00002143480,TRULICITY ,2017,2,true,,,
MCOU,KY,00002143480,TRULICITY ,2017,2,false,1583.000,793,539738.68
FFSU,KY,00002143380,TRULICITY ,2017,1,false,22.000,11,7073.22
MCOU,KY,00002143380,TRULICITY ,2017,1,false,968.500,495,308038.45
MCOU,KY,00002143401,TRULICITY ,2017,1,true,,,
MCOU,KY,00002143480,TRULICITY ,2017,1,false,1105.000,554,351914.82
FFSU,KY,00002143480,TRULICITY ,2017,1,true,,,
MCOU,LA,00002143380,TRULICITY ,2017,4,false,1490.500,741,506500.74
FFSU,LA,00002143380,TRULICITY ,2017,4,true,,,
MCOU,LA,00002143480,TRULICITY ,2017,4,false,2080.000,1026,704712.85
FFSU,LA,00002143480,TRULICITY ,2017,4,false,48.000,24,16324.98
FFSU,LA,00002143380,TRULICITY ,2017,3,true,,,
MCOU,LA,00002143380,TRULICITY ,2017,3,false,1122.000,558,381857.37
MCOU,LA,00002143480,TRULICITY ,2017,3,false,1485.000,735,502421.69
FFSU,LA,00002143480,TRULICITY ,2017,3,false,56.000,28,18848.60
MCOU,LA,00002143301,TRULICITY ,2017,2,true,,,
MCOU,LA,00002143380,TRULICITY ,2017,2,false,838.000,415,274796.13
FFSU,LA,00002143380,TRULICITY ,2017,2,true,,,
MCOU,LA,00002143401,TRULICITY ,2017,2,true,,,
MCOU,LA,00002143480,TRULICITY ,2017,2,false,1034.000,510,340331.80
FFSU,LA,00002143480,TRULICITY ,2017,2,false,30.000,15,9747.33
FFSU,LA,00002143380,TRULICITY ,2017,1,true,,,
MCOU,LA,00002143380,TRULICITY ,2017,1,false,541.000,263,171016.83
FFSU,LA,00002143480,TRULICITY ,2017,1,false,31.000,16,9780.45
MCOU,LA,00002143480,TRULICITY ,2017,1,false,646.000,316,200804.19
MCOU,MA,00002143301,TRULICITY ,2017,4,true,,,
MCOU,MA,00002143380,TRULICITY ,2017,4,false,1957.000,932,670773.53
FFSU,MA,00002143380,TRULICITY ,2017,4,false,1125.000,463,292861.34
FFSU,MA,00002143480,TRULICITY ,2017,4,false,1826.000,583,373371.45
MCOU,MA,00002143480,TRULICITY ,2017,4,false,2382.500,1109,813793.88
MCOU,MA,00002143301,TRULICITY ,2017,3,true,,,
MCOU,MA,00002143380,TRULICITY ,2017,3,false,2038.500,967,698674.49
FFSU,MA,00002143380,TRULICITY ,2017,3,false,756.000,371,237621.19
MCOU,MA,00002143401,TRULICITY ,2017,3,true,,,
FFSU,MA,00002143480,TRULICITY ,2017,3,false,922.000,459,291844.15
MCOU,MA,00002143480,TRULICITY ,2017,3,false,2353.000,1097,804550.69
MCOU,MA,00002143301,TRULICITY ,2017,2,true,,,
MCOU,MA,00002143380,TRULICITY ,2017,2,false,1840.000,871,615669.30
FFSU,MA,00002143380,TRULICITY ,2017,2,false,882.000,438,273900.12
FFSU,MA,00002143480,TRULICITY ,2017,2,false,845.500,422,255862.51
MCOU,MA,00002143480,TRULICITY ,2017,2,false,2035.000,942,678844.75
MCOU,MA,00002143301,TRULICITY ,2017,1,true,,,
MCOU,MA,00002143380,TRULICITY ,2017,1,false,1514.500,721,481178.82
FFSU,MA,00002143380,TRULICITY ,2017,1,false,632.500,309,192763.89
MCOU,MA,00002143480,TRULICITY ,2017,1,false,1566.500,741,492984.97
FFSU,MA,00002143480,TRULICITY ,2017,1,false,553.500,271,164277.87
MCOU,MD,00002143301,TRULICITY ,2017,4,true,,,
MCOU,MD,00002143380,TRULICITY ,2017,4,false,1652.000,759,553937.36
FFSU,MD,00002143380,TRULICITY ,2017,4,true,,,
MCOU,MD,00002143401,TRULICITY ,2017,4,true,,,
FFSU,MD,00002143480,TRULICITY ,2017,4,false,28.000,16,9199.72
MCOU,MD,00002143480,TRULICITY ,2017,4,false,1829.000,818,613477.77
MCOU,MD,00002143301,TRULICITY ,2017,3,true,,,
FFSU,MD,00002143380,TRULICITY ,2017,3,true,,,
MCOU,MD,00002143380,TRULICITY ,2017,3,false,1231.000,577,413522.61
MCOU,MD,00002143401,TRULICITY ,2017,3,true,,,
MCOU,MD,00002143480,TRULICITY ,2017,3,false,1323.000,596,444556.79
FFSU,MD,00002143480,TRULICITY ,2017,3,false,20.500,17,6768.26
FFSU,MD,00002143380,TRULICITY ,2017,2,true,,,
MCOU,MD,00002143380,TRULICITY ,2017,2,false,877.500,407,297997.83
MCOU,MD,00002143480,TRULICITY ,2017,2,false,1025.500,462,343346.78
FFSU,MD,00002143480,TRULICITY ,2017,2,false,17.000,13,5448.28
FFSU,MD,00002143380,TRULICITY ,2017,1,true,,,
MCOU,MD,00002143380,TRULICITY ,2017,1,false,738.000,329,235557.93
MCOU,MD,00002143401,TRULICITY ,2017,1,true,,,
FFSU,MD,00002143480,TRULICITY ,2017,1,true,,,
MCOU,MD,00002143480,TRULICITY ,2017,1,false,865.000,372,274497.38
FFSU,ME,00002143380,TRULICITY ,2017,4,false,76.000,37,27458.91
FFSU,ME,00002143480,TRULICITY ,2017,4,false,202.000,99,66563.77
FFSU,ME,00002143380,TRULICITY ,2017,3,false,74.000,35,24779.66
FFSU,ME,00002143480,TRULICITY ,2017,3,false,186.000,93,62397.53
FFSU,ME,00002143380,TRULICITY ,2017,2,false,58.000,27,18721.37
FFSU,ME,00002143480,TRULICITY ,2017,2,false,162.500,82,53604.22
FFSU,ME,00002143380,TRULICITY ,2017,1,false,64.000,30,19993.22
FFSU,ME,00002143480,TRULICITY ,2017,1,false,162.000,81,51041.44
FFSU,MI,00002143380,TRULICITY ,2017,4,false,70.000,31,17447.86
MCOU,MI,00002143380,TRULICITY ,2017,4,false,243.000,122,82506.76
FFSU,MI,00002143480,TRULICITY ,2017,4,false,92.000,40,21794.06
MCOU,MI,00002143480,TRULICITY ,2017,4,false,593.000,296,200940.30
MCOU,MI,00002143380,TRULICITY ,2017,3,false,247.000,123,83988.57
FFSU,MI,00002143380,TRULICITY ,2017,3,false,38.000,19,10748.55
FFSU,MI,00002143480,TRULICITY ,2017,3,false,78.000,35,23807.11
MCOU,MI,00002143480,TRULICITY ,2017,3,false,494.500,248,167734.43
MCOU,MI,00002143380,TRULICITY ,2017,2,false,234.000,116,77775.73
FFSU,MI,00002143380,TRULICITY ,2017,2,false,36.000,16,10833.18
MCOU,MI,00002143480,TRULICITY ,2017,2,false,464.000,231,153061.26
FFSU,MI,00002143480,TRULICITY ,2017,2,false,80.000,38,17444.48
FFSU,MI,00002143380,TRULICITY ,2017,1,true,,,
MCOU,MI,00002143380,TRULICITY ,2017,1,false,202.000,101,63498.45
MCOU,MI,00002143480,TRULICITY ,2017,1,false,392.000,194,123110.05
FFSU,MI,00002143480,TRULICITY ,2017,1,false,58.000,25,7981.21
MCOU,MN,00002143380,TRULICITY ,2017,4,false,830.000,403,285863.37
FFSU,MN,00002143380,TRULICITY ,2017,4,false,62.000,31,18434.44
MCOU,MN,00002143401,TRULICITY ,2017,4,true,,,
FFSU,MN,00002143480,TRULICITY ,2017,4,false,91.000,46,30422.67
MCOU,MN,00002143480,TRULICITY ,2017,4,false,1461.000,722,502412.35
MCOU,MN,00002143301,TRULICITY ,2017,3,true,,,
MCOU,MN,00002143380,TRULICITY ,2017,3,false,780.500,381,267138.31
FFSU,MN,00002143380,TRULICITY ,2017,3,false,32.000,16,10410.40
MCOU,MN,00002143480,TRULICITY ,2017,3,false,1370.000,681,471024.01
FFSU,MN,00002143480,TRULICITY ,2017,3,false,78.000,39,25988.13
MCOU,MN,00002143301,TRULICITY ,2017,2,true,,,
MCOU,MN,00002143380,TRULICITY ,2017,2,false,843.000,406,279714.27
FFSU,MN,00002143380,TRULICITY ,2017,2,false,50.000,25,13510.18
MCOU,MN,00002143480,TRULICITY ,2017,2,false,1588.000,786,528086.19
FFSU,MN,00002143480,TRULICITY ,2017,2,false,106.000,53,33490.95
MCOU,MN,00002143380,TRULICITY ,2017,1,false,968.000,474,306099.33
FFSU,MN,00002143380,TRULICITY ,2017,1,false,34.000,17,10661.21
FFSU,MN,00002143480,TRULICITY ,2017,1,false,56.000,28,15598.09
MCOU,MN,00002143480,TRULICITY ,2017,1,false,1435.500,717,456023.16
FFSU,MO,00002143380,TRULICITY ,2017,4,false,144.000,67,46469.85
FFSU,MO,00002143480,TRULICITY ,2017,4,false,258.000,129,86119.38
FFSU,MO,00002143380,TRULICITY ,2017,3,false,146.000,68,46817.81
FFSU,MO,00002143480,TRULICITY ,2017,3,false,286.000,143,96415.64
FFSU,MO,00002143380,TRULICITY ,2017,2,false,134.000,67,42446.96
FFSU,MO,00002143480,TRULICITY ,2017,2,false,243.000,124,80901.40
FFSU,MO,00002143380,TRULICITY ,2017,1,false,126.000,63,40139.74
FFSU,MO,00002143480,TRULICITY ,2017,1,false,243.500,125,86416.93
MCOU,MS,00002143380,TRULICITY ,2017,4,false,52.000,20,17115.42
FFSU,MS,00002143480,TRULICITY ,2017,4,true,,,
MCOU,MS,00002143480,TRULICITY ,2017,4,false,44.000,22,14453.12
MCOU,MS,00002143380,TRULICITY ,2017,3,false,28.000,14,9267.34
MCOU,MS,00002143480,TRULICITY ,2017,3,false,26.000,12,8568.18
FFSU,MS,00002143480,TRULICITY ,2017,3,true,,,
MCOU,MS,00002143380,TRULICITY ,2017,2,false,22.000,11,7131.89
MCOU,MS,00002143480,TRULICITY ,2017,2,true,,,
FFSU,MS,00002143480,TRULICITY ,2017,2,true,,,
MCOU,MS,00002143380,TRULICITY ,2017,1,false,28.000,14,9309.58
MCOU,MS,00002143480,TRULICITY ,2017,1,true,,,
FFSU,MT,00002143380,TRULICITY ,2017,4,false,70.000,35,23257.63
FFSU,MT,00002143480,TRULICITY ,2017,4,false,116.500,58,38286.13
FFSU,MT,00002143380,TRULICITY ,2017,3,false,58.000,29,19383.71
FFSU,MT,00002143480,TRULICITY ,2017,3,false,102.000,51,33496.22
FFSU,MT,00002143380,TRULICITY ,2017,2,false,46.000,23,14776.96
FFSU,MT,00002143480,TRULICITY ,2017,2,false,56.000,28,17824.00
FFSU,MT,00002143380,TRULICITY ,2017,1,false,26.000,13,8058.25
FFSU,MT,00002143480,TRULICITY ,2017,1,false,30.000,15,9139.92
FFSU,XX,00002143301,TRULICITY ,2017,4,true,,,
MCOU,XX,00002143301,TRULICITY ,2017,4,false,147.500,74,49338.06
FFSU,XX,00002143380,TRULICITY ,2017,4,false,6365.500,2913,2015826.80
