utilization_type,state,ndc,product_name,year,quarter,suppression_used,units_reimbursed,number_of_prescriptions,total_amount_reimbursed
FFSU,CA,00169413602,OZEMPIC 1M,2020,1,false,1330.500,439,359159.41
MCOU,CA,00169413602,OZEMPIC 1M,2020,1,false,11606.000,3507,3064108.32
MCOU,CA,00169413611,OZEMPIC 1M,2020,1,true,,,
FFSU,CA,00169413611,OZEMPIC 1M,2020,1,true,,,
MCOU,CO,00169413212,OZEMPIC   ,2020,4,false,88.500,54,46415.70
FFSU,CO,00169413212,OZEMPIC   ,2020,4,false,145.500,70,76292.71
FFSU,CO,00169413602,OZEMPIC   ,2020,4,false,265.500,61,69517.80
MCOU,CO,00169413602,OZEMPIC   ,2020,4,false,60.000,16,15716.02
MCOU,CO,00169413212,OZEMPIC   ,2020,3,false,120.000,77,63841.88
FFSU,CO,00169413212,OZEMPIC   ,2020,3,false,127.500,71,67867.81
FFSU,CO,00169413602,OZEMPIC   ,2020,3,false,199.500,51,51822.74
MCOU,CO,00169413602,OZEMPIC   ,2020,3,false,63.000,20,16753.47
MCOU,CO,00169413212,OZEMPIC   ,2020,2,false,67.500,41,36031.40
FFSU,CO,00169413212,OZEMPIC   ,2020,2,false,97.500,54,52025.19
FFSU,CO,00169413602,OZEMPIC   ,2020,2,false,159.500,39,42434.84
MCOU,CO,00169413602,OZEMPIC   ,2020,2,false,39.000,13,10405.67
FFSU,CO,00169413212,OZEMPIC   ,2020,1,false,84.500,39,44823.71
MCOU,CO,00169413212,OZEMPIC   ,2020,1,false,72.000,41,38315.90
MCOU,CO,00169413602,OZEMPIC   ,2020,1,true,,,
FFSU,CO,00169413602,OZEMPIC   ,2020,1,false,108.000,30,28861.16
FFSU,CT,00169413212,OZEMPIC 0.,2020,4,false,4563.000,2148,2392077.92
FFSU,CT,00169413602,OZEMPIC 1M,2020,4,false,7134.000,1594,1868353.46
FFSU,CT,00169413212,OZEMPIC 0.,2020,3,false,4036.500,1888,2117909.14
FFSU,CT,00169413602,OZEMPIC 1M,2020,3,false,6064.500,1408,1590690.90
FFSU,CT,00169413212,OZEMPIC 0.,2020,2,false,3547.500,1686,1860800.77
FFSU,CT,00169413602,OZEMPIC 1M,2020,2,false,5554.500,1261,1456590.80
FFSU,CT,00169413212,OZEMPIC 0.,2020,1,false,2863.500,1426,1479544.22
FFSU,CT,00169413602,OZEMPIC 1M,2020,1,false,4306.500,993,1112081.30
MCOU,DC,00169413211,OZEMPIC 0.,2020,4,true,,,
MCOU,DC,00169413212,OZEMPIC 0.,2020,4,false,690.000,309,257120.39
FFSU,DC,00169413212,OZEMPIC 0.,2020,4,true,,,
MCOU,DC,00169413602,OZEMPIC 1 ,2020,4,false,979.500,266,223566.83
FFSU,DC,00169413602,OZEMPIC 1 ,2020,4,true,,,
MCOU,DC,00169413611,OZEMPIC 1 ,2020,4,true,,,
MCOU,DC,00169413212,OZEMPIC 0.,2020,3,false,471.500,293,238991.37
FFSU,DC,00169413212,OZEMPIC 0.,2020,3,false,45.000,29,23709.55
FFSU,DC,00169413602,OZEMPIC 1 ,2020,3,false,81.000,27,21347.55
MCOU,DC,00169413602,OZEMPIC 1 ,2020,3,false,690.000,226,178093.70
MCOU,DC,00169413611,OZEMPIC 1 ,2020,3,true,,,
FFSU,DC,00169413212,OZEMPIC 0.,2020,2,false,49.500,27,26025.87
MCOU,DC,00169413212,OZEMPIC 0.,2020,2,false,396.500,261,208890.27
MCOU,DC,00169413602,OZEMPIC 1 ,2020,2,false,654.000,221,171632.04
FFSU,DC,00169413602,OZEMPIC 1 ,2020,2,false,78.000,26,20556.90
MCOU,DC,00169413611,OZEMPIC 1 ,2020,2,true,,,
FFSU,DC,00169413212,OZEMPIC 0.,2020,1,false,39.000,22,20290.62
MCOU,DC,00169413212,OZEMPIC 0.,2020,1,false,363.000,243,190250.88
FFSU,DC,00169413602,OZEMPIC 1 ,2020,1,false,78.000,26,20259.94
MCOU,DC,00169413602,OZEMPIC 1 ,2020,1,false,572.000,193,147295.34
FFSU,DE,00169413212,OZEMPIC 0.,2020,4,true,,,
MCOU,DE,00169413212,OZEMPIC 0.,2020,4,false,1084.500,706,569399.60
MCOU,DE,00169413602,OZEMPIC 1M,2020,4,false,939.000,308,246506.52
FFSU,DE,00169413212,OZEMPIC 0.,2020,3,true,,,
MCOU,DE,00169413212,OZEMPIC 0.,2020,3,false,807.000,526,425359.69
MCOU,DE,00169413602,OZEMPIC 1M,2020,3,false,634.500,206,170114.91
FFSU,DE,00169413602,OZEMPIC 1M,2020,3,true,,,
MCOU,DE,00169413211,OZEMPIC 0.,2020,2,true,,,
FFSU,DE,00169413212,OZEMPIC 0.,2020,2,true,,,
MCOU,DE,00169413212,OZEMPIC 0.,2020,2,false,508.500,327,269596.08
MCOU,DE,00169413602,OZEMPIC 1M,2020,2,false,406.500,128,109937.14
FFSU,DE,00169413602,OZEMPIC 1M,2020,2,true,,,
MCOU,DE,00169413211,OZEMPIC 0.,2020,1,true,,,
FFSU,DE,00169413212,OZEMPIC 0.,2020,1,true,,,
MCOU,DE,00169413212,OZEMPIC 0.,2020,1,false,226.500,144,126036.92
MCOU,DE,00169413602,OZEMPIC 1M,2020,1,false,171.500,56,8172.71
MCOU,FL,00169413212,OZEMPIC   ,2020,4,false,522.000,338,264410.72
FFSU,FL,00169413212,OZEMPIC   ,2020,4,false,78.000,50,37507.22
FFSU,FL,00169413602,OZEMPIC   ,2020,4,false,105.000,35,26061.69
MCOU,FL,00169413602,OZEMPIC   ,2020,4,false,723.000,232,186507.18
MCOU,FL,00169413611,OZEMPIC   ,2020,4,true,,,
MCOU,FL,00169413212,OZEMPIC   ,2020,3,false,426.000,269,218021.60
FFSU,FL,00169413212,OZEMPIC   ,2020,3,false,90.000,60,40369.76
FFSU,FL,00169413602,OZEMPIC   ,2020,3,false,103.500,35,19685.19
MCOU,FL,00169413602,OZEMPIC   ,2020,3,false,627.000,202,162754.89
FFSU,FL,00169413212,OZEMPIC   ,2020,2,false,67.500,44,26989.51
MCOU,FL,00169413212,OZEMPIC   ,2020,2,false,403.500,256,205666.41
MCOU,FL,00169413602,OZEMPIC   ,2020,2,false,537.000,173,137465.82
FFSU,FL,00169413602,OZEMPIC   ,2020,2,false,81.000,27,15245.06
MCOU,FL,00169413611,OZEMPIC   ,2020,2,true,,,
FFSU,FL,00169413212,OZEMPIC   ,2020,1,false,28.500,19,10674.66
MCOU,FL,00169413212,OZEMPIC   ,2020,1,false,334.500,213,172719.08
FFSU,FL,00169413602,OZEMPIC   ,2020,1,false,69.000,23,13784.76
MCOU,FL,00169413602,OZEMPIC   ,2020,1,false,387.000,130,99430.99
MCOU,GA,00169413212,OZEMPIC   ,2020,4,false,688.500,449,369868.54
FFSU,GA,00169413212,OZEMPIC   ,2020,4,false,213.000,135,112000.49
MCOU,GA,00169413602,OZEMPIC   ,2020,4,false,633.000,196,171544.11
FFSU,GA,00169413602,OZEMPIC   ,2020,4,false,279.000,82,73267.04
FFSU,GA,00169413212,OZEMPIC   ,2020,3,false,160.500,101,83401.96
MCOU,GA,00169413212,OZEMPIC   ,2020,3,false,660.000,437,349161.88
MCOU,GA,00169413602,OZEMPIC   ,2020,3,false,561.000,180,147522.92
FFSU,GA,00169413602,OZEMPIC   ,2020,3,false,243.000,74,63926.12
MCOU,GA,00169413212,OZEMPIC   ,2020,2,false,520.500,360,283388.72
FFSU,GA,00169413212,OZEMPIC   ,2020,2,false,144.000,94,75733.06
FFSU,GA,00169413602,OZEMPIC   ,2020,2,false,142.500,46,37476.23
MCOU,GA,00169413602,OZEMPIC   ,2020,2,false,361.500,123,100242.03
MCOU,GA,00169413611,OZEMPIC   ,2020,2,true,,,
MCOU,GA,00169413212,OZEMPIC   ,2020,1,false,342.000,226,231043.40
FFSU,GA,00169413212,OZEMPIC   ,2020,1,false,144.000,96,74490.21
MCOU,GA,00169413602,OZEMPIC   ,2020,1,false,192.000,65,64526.95
FFSU,GA,00169413602,OZEMPIC   ,2020,1,false,135.000,45,35012.53
MCOU,HI,00169413212,OZEMPIC 0.,2020,4,false,1471.500,918,754945.45
MCOU,HI,00169413602,OZEMPIC 1 ,2020,4,false,2247.000,710,582067.75
MCOU,HI,00169413212,OZEMPIC 0.,2020,3,false,1177.500,757,593700.70
MCOU,HI,00169413602,OZEMPIC 1 ,2020,3,false,1842.000,590,471118.10
MCOU,HI,00169413212,OZEMPIC 0.,2020,2,false,942.000,614,482351.74
MCOU,HI,00169413602,OZEMPIC 1 ,2020,2,false,1611.000,530,408149.73
MCOU,HI,00169413212,OZEMPIC 0.,2020,1,false,841.500,557,428958.13
MCOU,HI,00169413602,OZEMPIC 1 ,2020,1,false,1302.000,434,332980.46
MCOU,IA,00169413212,OZEMPIC 0.,2020,4,false,3870.000,2346,2041671.53
FFSU,IA,00169413212,OZEMPIC 0.,2020,4,false,40.500,27,16712.08
MCOU,IA,00169413602,OZEMPIC 1M,2020,4,false,5740.500,1748,1518442.79
FFSU,IA,00169413602,OZEMPIC 1M,2020,4,false,66.000,22,15277.12
FFSU,IA,00169413212,OZEMPIC 0.,2020,3,false,54.000,35,21268.51
MCOU,IA,00169413212,OZEMPIC 0.,2020,3,false,3382.500,2111,1786342.26
FFSU,IA,00169413602,OZEMPIC 1M,2020,3,false,54.000,18,12785.71
MCOU,IA,00169413602,OZEMPIC 1M,2020,3,false,4687.500,1462,1243921.06
MCOU,IA,00169413212,OZEMPIC 0.,2020,2,false,3145.000,1970,1658762.56
FFSU,IA,00169413212,OZEMPIC 0.,2020,2,false,27.000,18,11940.52
MCOU,IA,00169413602,OZEMPIC 1M,2020,2,false,3760.500,1184,987921.30
FFSU,IA,00169413602,OZEMPIC 1M,2020,2,false,33.000,11,4157.36
MCOU,IA,00169413211,OZEMPIC 0.,2020,1,true,,,
FFSU,IA,00169413212,OZEMPIC 0.,2020,1,false,49.500,33,25202.19
MCOU,IA,00169413212,OZEMPIC 0.,2020,1,false,2296.500,1505,1199746.90
MCOU,IA,00169413602,OZEMPIC 1M,2020,1,false,2407.500,800,625633.91
FFSU,IA,00169413602,OZEMPIC 1M,2020,1,true,,,
FFSU,ID,00169413212,OZEMPIC   ,2020,4,false,1357.500,864,715297.71
FFSU,ID,00169413602,OZEMPIC   ,2020,4,false,1046.000,346,275869.62
FFSU,ID,00169413212,OZEMPIC   ,2020,3,false,676.500,438,356526.46
FFSU,ID,00169413602,OZEMPIC   ,2020,3,false,555.000,183,146462.61
FFSU,ID,00169413611,OZEMPIC   ,2020,3,true,,,
FFSU,ID,00169413212,OZEMPIC   ,2020,2,false,240.000,158,126410.27
FFSU,ID,00169413602,OZEMPIC   ,2020,2,false,361.500,118,95384.76
FFSU,ID,00169413211,OZEMPIC   ,2020,1,true,,,
FFSU,ID,00169413212,OZEMPIC   ,2020,1,false,154.500,101,80810.20
FFSU,ID,00169413602,OZEMPIC   ,2020,1,false,225.000,75,58880.46
FFSU,IL,00169413212,OZEMPIC 0.,2020,4,false,78.000,40,44182.33
MCOU,IL,00169413212,OZEMPIC 0.,2020,4,false,928.500,495,535642.19
MCOU,IL,00169413602,OZEMPIC 1M,2020,4,false,1767.000,467,484662.20
FFSU,IL,00169413602,OZEMPIC 1M,2020,4,false,84.000,24,26424.56
MCOU,IL,00169413211,OZEMPIC 0.,2020,3,true,,,
FFSU,IL,00169413212,OZEMPIC 0.,2020,3,false,75.000,44,41480.90
MCOU,IL,00169413212,OZEMPIC 0.,2020,3,false,844.500,446,465273.85
FFSU,IL,00169413602,OZEMPIC 1M,2020,3,false,129.000,32,42984.53
MCOU,IL,00169413602,OZEMPIC 1M,2020,3,false,1705.500,461,467071.14
MCOU,IL,00169413212,OZEMPIC 0.,2020,2,false,771.000,424,427516.33
FFSU,IL,00169413212,OZEMPIC 0.,2020,2,false,51.000,33,26653.01
FFSU,IL,00169413602,OZEMPIC 1M,2020,2,false,105.000,29,32032.86
MCOU,IL,00169413602,OZEMPIC 1M,2020,2,false,1352.000,376,370135.12
MCOU,IL,00169413212,OZEMPIC 0.,2020,1,false,721.500,403,430169.35
FFSU,IL,00169413212,OZEMPIC 0.,2020,1,false,69.000,37,39856.75
FFSU,IL,00169413602,OZEMPIC 1M,2020,1,false,99.000,23,25088.85
MCOU,IL,00169413602,OZEMPIC 1M,2020,1,false,1102.500,301,324683.34
MCOU,IL,00169413611,OZEMPIC 1M,2020,1,true,,,
MCOU,IN,00169413211,OZEMPIC 0.,2020,4,true,,,
FFSU,IN,00169413212,OZEMPIC 0.,2020,4,false,34.500,19,18104.24
MCOU,IN,00169413212,OZEMPIC 0.,2020,4,false,6559.000,4016,3396976.10
MCOU,IN,00169413602,OZEMPIC 1M,2020,4,false,10767.000,3225,2788812.82
FFSU,IN,00169413602,OZEMPIC 1M,2020,4,false,79.500,21,20845.22
MCOU,IN,00169413611,OZEMPIC 1M,2020,4,true,,,
MCOU,IN,00169413211,OZEMPIC 0.,2020,3,true,,,
MCOU,IN,00169413212,OZEMPIC 0.,2020,3,false,5749.500,3553,2930235.08
FFSU,IN,00169413212,OZEMPIC 0.,2020,3,false,33.000,20,17359.48
FFSU,IN,00169413602,OZEMPIC 1M,2020,3,false,69.000,21,18146.35
MCOU,IN,00169413602,OZEMPIC 1M,2020,3,false,9042.000,2744,2306407.69
MCOU,IN,00169413611,OZEMPIC 1M,2020,3,true,,,
MCOU,IN,00169413211,OZEMPIC 0.,2020,2,true,,,
FFSU,IN,00169413212,OZEMPIC 0.,2020,2,false,37.500,22,19719.06
MCOU,IN,00169413212,OZEMPIC 0.,2020,2,false,4916.000,3063,2515673.40
FFSU,IN,00169413602,OZEMPIC 1M,2020,2,false,69.000,19,18123.16
MCOU,IN,00169413602,OZEMPIC 1M,2020,2,false,7686.000,2304,1972676.44
MCOU,IN,00169413611,OZEMPIC 1M,2020,2,true,,,
MCOU,IN,00169413212,OZEMPIC 0.,2020,1,false,4217.500,2772,2161261.64
FFSU,IN,00169413212,OZEMPIC 0.,2020,1,false,22.500,13,11680.86
MCOU,IN,00169413602,OZEMPIC 1M,2020,1,false,6256.500,1899,1605080.37
FFSU,IN,00169413602,OZEMPIC 1M,2020,1,false,42.000,14,10983.25
MCOU,IN,00169413611,OZEMPIC 1M,2020,1,true,,,
MCOU,KS,00169413212,OZEMPIC 0.,2020,4,false,112.500,73,59465.62
MCOU,KS,00169413602,OZEMPIC 1M,2020,4,false,237.000,79,61775.31
MCOU,KS,00169413212,OZEMPIC 0.,2020,3,false,99.000,57,52491.16
MCOU,KS,00169413602,OZEMPIC 1M,2020,3,false,207.000,69,54693.00
MCOU,KS,00169413212,OZEMPIC 0.,2020,2,false,106.500,70,56274.34
MCOU,KS,00169413602,OZEMPIC 1M,2020,2,false,138.000,46,36466.00
MCOU,KS,00169413212,OZEMPIC 0.,2020,1,false,99.000,65,51915.64
MCOU,KS,00169413602,OZEMPIC 1M,2020,1,false,105.000,33,27368.34
MCOU,KY,00169413211,OZEMPIC   ,2020,4,true,,,
FFSU,KY,00169413212,OZEMPIC   ,2020,4,false,343.500,191,179378.03
MCOU,KY,00169413212,OZEMPIC   ,2020,4,false,4851.000,2979,2613863.51
FFSU,KY,00169413602,OZEMPIC   ,2020,4,false,726.000,202,190491.31
MCOU,KY,00169413602,OZEMPIC   ,2020,4,false,7733.000,2347,2094275.56
MCOU,KY,00169413211,OZEMPIC   ,2020,3,true,,,
MCOU,KY,00169413212,OZEMPIC   ,2020,3,false,4351.500,2681,2356577.79
FFSU,KY,00169413212,OZEMPIC   ,2020,3,false,294.000,159,154426.95
FFSU,KY,00169413602,OZEMPIC   ,2020,3,false,577.500,160,151756.15
MCOU,KY,00169413602,OZEMPIC   ,2020,3,false,6777.000,2112,1838770.27
MCOU,KY,00169413211,OZEMPIC   ,2020,2,true,,,
FFSU,KY,00169413212,OZEMPIC   ,2020,2,false,90.000,52,47325.68
MCOU,KY,00169413212,OZEMPIC   ,2020,2,false,3789.000,2384,2055073.93
FFSU,KY,00169413602,OZEMPIC   ,2020,2,false,136.500,43,35924.77
MCOU,KY,00169413602,OZEMPIC   ,2020,2,false,5588.000,1773,1525830.68
MCOU,KY,00169413211,OZEMPIC   ,2020,1,true,,,
FFSU,KY,00169413212,OZEMPIC   ,2020,1,false,34.500,23,17988.54
MCOU,KY,00169413212,OZEMPIC   ,2020,1,false,163.500,109,85744.16
MCOU,KY,00169413602,OZEMPIC   ,2020,1,false,252.000,85,65217.62
FFSU,KY,00169413602,OZEMPIC   ,2020,1,false,61.500,21,15858.47
MCOU,KY,00169413611,OZEMPIC   ,2020,1,true,,,
MCOU,LA,00169413212,OZEMPIC   ,2020,4,false,1131.000,697,601894.39
FFSU,LA,00169413212,OZEMPIC   ,2020,4,true,,,
MCOU,LA,00169413602,OZEMPIC   ,2020,4,false,1850.000,560,496151.01
FFSU,LA,00169413602,OZEMPIC   ,2020,4,true,,,
MCOU,LA,00169413212,OZEMPIC   ,2020,3,false,921.000,570,493815.07
FFSU,LA,00169413212,OZEMPIC   ,2020,3,true,,,
FFSU,LA,00169413602,OZEMPIC   ,2020,3,true,,,
MCOU,LA,00169413602,OZEMPIC   ,2020,3,false,1596.000,485,427956.76
MCOU,LA,00169413212,OZEMPIC   ,2020,2,false,770.250,492,412242.05
FFSU,LA,00169413212,OZEMPIC   ,2020,2,true,,,
FFSU,LA,00169413602,OZEMPIC   ,2020,2,true,,,
MCOU,LA,00169413602,OZEMPIC   ,2020,2,false,1306.500,397,350019.83
MCOU,LA,00169413212,OZEMPIC   ,2020,1,false,541.000,452,370419.88
FFSU,LA,00169413212,OZEMPIC   ,2020,1,true,,,
MCOU,LA,00169413602,OZEMPIC   ,2020,1,false,985.500,321,263950.63
FFSU,LA,00169413602,OZEMPIC   ,2020,1,true,,,
FFSU,MA,00169413212,OZEMPIC 0.,2020,4,false,504.000,262,263577.37
MCOU,MA,00169413212,OZEMPIC 0.,2020,4,false,1731.000,1117,931410.32
FFSU,MA,00169413602,OZEMPIC 1 ,2020,4,false,1587.000,413,413599.00
MCOU,MA,00169413602,OZEMPIC 1 ,2020,4,false,3396.500,1089,903669.95
FFSU,MA,00169413212,OZEMPIC 0.,2020,3,false,759.000,424,396595.32
MCOU,MA,00169413212,OZEMPIC 0.,2020,3,false,1764.000,1139,949868.02
MCOU,MA,00169413602,OZEMPIC 1 ,2020,3,false,3465.000,1110,935579.37
FFSU,MA,00169413602,OZEMPIC 1 ,2020,3,false,1800.000,486,470966.70
FFSU,MA,00169413211,OZEMPIC 0.,2020,2,true,,,
MCOU,MA,00169413212,OZEMPIC 0.,2020,2,false,1809.000,1175,975911.77
FFSU,MA,00169413212,OZEMPIC 0.,2020,2,false,718.500,413,376459.73
FFSU,MA,00169413602,OZEMPIC 1 ,2020,2,false,1515.000,434,395511.61
MCOU,MA,00169413602,OZEMPIC 1 ,2020,2,false,3117.000,1013,842243.17
MCOU,MA,00169413211,OZEMPIC 0.,2020,1,true,,,
FFSU,MA,00169413211,OZEMPIC 0.,2020,1,true,,,
FFSU,MA,00169413212,OZEMPIC 0.,2020,1,false,664.500,413,340257.02
MCOU,MA,00169413212,OZEMPIC 0.,2020,1,false,1813.500,1191,976083.28
MCOU,MA,00169413602,OZEMPIC 1 ,2020,1,false,2660.000,874,715383.77
FFSU,MA,00169413602,OZEMPIC 1 ,2020,1,false,1344.000,435,344945.14
MCOU,MD,00169413211,OZEMPIC 0.,2020,4,true,,,
FFSU,MD,00169413212,OZEMPIC 0.,2020,4,false,66.000,39,34650.23
MCOU,MD,00169413212,OZEMPIC 0.,2020,4,false,4503.000,2817,2338322.50
FFSU,MD,00169413602,OZEMPIC 1 ,2020,4,false,93.000,25,24386.01
MCOU,MD,00169413602,OZEMPIC 1 ,2020,4,false,6018.500,1914,1584640.37
MCOU,MD,00169413611,OZEMPIC 1 ,2020,4,true,,,
MCOU,MD,00169413211,OZEMPIC 0.,2020,3,true,,,
FFSU,MD,00169413212,OZEMPIC 0.,2020,3,false,55.500,32,29171.17
MCOU,MD,00169413212,OZEMPIC 0.,2020,3,false,4117.500,2567,2136904.77
MCOU,MD,00169413602,OZEMPIC 1 ,2020,3,false,5173.500,1629,1362467.04
FFSU,MD,00169413602,OZEMPIC 1 ,2020,3,false,72.000,16,18875.84
MCOU,MD,00169413611,OZEMPIC 1 ,2020,3,true,,,
MCOU,MD,00169413211,OZEMPIC 0.,2020,2,true,,,
FFSU,MD,00169413212,OZEMPIC 0.,2020,2,false,42.000,24,22070.39
MCOU,MD,00169413212,OZEMPIC 0.,2020,2,false,3649.000,2285,1885774.74
FFSU,MD,00169413602,OZEMPIC 1 ,2020,2,false,72.000,20,18919.80
MCOU,MD,00169413602,OZEMPIC 1 ,2020,2,false,4500.000,1432,1172770.18
MCOU,MD,00169413611,OZEMPIC 1 ,2020,2,true,,,
MCOU,MD,00169413211,OZEMPIC 0.,2020,1,true,,,
MCOU,MD,00169413212,OZEMPIC 0.,2020,1,false,3012.500,1895,1571548.73
FFSU,MD,00169413212,OZEMPIC 0.,2020,1,true,,,
FFSU,MD,00169413602,OZEMPIC 1 ,2020,1,false,40.500,11,10491.16
MCOU,MD,00169413602,OZEMPIC 1 ,2020,1,false,3466.500,1114,910675.78
MCOU,MD,00169413611,OZEMPIC 1 ,2020,1,true,,,
FFSU,MI,00169413212,OZEMPIC   ,2020,4,false,208.500,112,102710.95
MCOU,MI,00169413212,OZEMPIC   ,2020,4,false,1966.500,1235,1034383.19
FFSU,MI,00169413602,OZEMPIC   ,2020,4,false,339.000,88,80072.58
MCOU,MI,00169413602,OZEMPIC   ,2020,4,false,4005.000,1268,1051015.97
MCOU,MI,00169413211,OZEMPIC   ,2020,3,true,,,
MCOU,MI,00169413212,OZEMPIC   ,2020,3,false,2970.015,1913,1558804.71
FFSU,MI,00169413212,OZEMPIC   ,2020,3,false,180.000,90,88968.80
FFSU,MI,00169413602,OZEMPIC   ,2020,3,false,264.000,66,64471.03
MCOU,MI,00169413602,OZEMPIC   ,2020,3,false,5073.500,1624,1327028.39
MCOU,MI,00169413211,OZEMPIC   ,2020,2,true,,,
FFSU,MI,00169413212,OZEMPIC   ,2020,2,false,141.000,77,52100.17
MCOU,MI,00169413212,OZEMPIC   ,2020,2,false,3084.000,1991,1616359.40
FFSU,MI,00169413602,OZEMPIC   ,2020,2,false,298.500,83,52725.98
