utilization_type,state,ndc,product_name,year,quarter,suppression_used,units_reimbursed,number_of_prescriptions,total_amount_reimbursed
FFSU,CA,00169477211,OZEMPIC 2M,2023,4,false,114.000,37,34671.71
FFSU,CA,00169477212,OZEMPIC 2M,2023,4,false,64663.000,18392,19578605.81
MCOU,CA,00169477212,OZEMPIC 2M,2023,4,false,169.000,57,54812.32
FFSU,CA,00169413001,OZEMPIC 1M,2023,3,false,699.000,210,212936.92
FFSU,CA,00169413013,OZEMPIC 1M,2023,3,false,184905.500,51386,56111235.48
MCOU,CA,00169413013,OZEMPIC 1M,2023,3,false,546.000,168,176638.37
FFSU,CA,00169413211,OZEMPIC 0.,2023,3,false,41.500,24,25194.55
FFSU,CA,00169413212,OZEMPIC 0.,2023,3,false,1454.500,783,879210.21
FFSU,CA,00169413602,OZEMPIC 1M,2023,3,false,204.000,68,61519.88
FFSU,CA,00169418103,OZEMPIC 0.,2023,3,false,93.000,27,28272.86
MCOU,CA,00169418113,OZEMPIC 0.,2023,3,false,906.000,294,291325.12
FFSU,CA,00169418113,OZEMPIC 0.,2023,3,false,290655.000,87449,87992904.42
FFSU,CA,00169477211,OZEMPIC 2M,2023,3,false,172.000,53,52279.97
FFSU,CA,00169477212,OZEMPIC 2M,2023,3,false,78477.000,21902,23791057.41
MCOU,CA,00169477212,OZEMPIC 2M,2023,3,false,165.000,55,52610.89
FFSU,CA,00169413001,OZEMPIC 1M,2023,2,false,289.500,89,88270.52
MCOU,CA,00169413013,OZEMPIC 1M,2023,2,false,432.000,138,139799.35
FFSU,CA,00169413013,OZEMPIC 1M,2023,2,false,104605.000,28449,31776220.63
FFSU,CA,00169413211,OZEMPIC 0.,2023,2,false,94.000,58,55224.01
MCOU,CA,00169413212,OZEMPIC 0.,2023,2,true,,,
FFSU,CA,00169413212,OZEMPIC 0.,2023,2,false,20121.500,11672,12165954.44
FFSU,CA,00169413602,OZEMPIC 1M,2023,2,false,119.500,41,35807.08
FFSU,CA,00169418103,OZEMPIC 0.,2023,2,true,,,
MCOU,CA,00169418113,OZEMPIC 0.,2023,2,false,557.000,186,179696.80
FFSU,CA,00169418113,OZEMPIC 0.,2023,2,false,120786.500,36073,37674045.50
FFSU,CA,00169477211,OZEMPIC 2M,2023,2,false,120.000,39,36451.17
MCOU,CA,00169477212,OZEMPIC 2M,2023,2,false,153.000,51,48736.81
FFSU,CA,00169477212,OZEMPIC 2M,2023,2,false,45351.000,12506,13732563.81
FFSU,CA,00169413001,OZEMPIC 1M,2023,1,false,208.500,66,62540.23
FFSU,CA,00169413013,OZEMPIC 1M,2023,1,false,96033.000,26292,28781122.79
MCOU,CA,00169413013,OZEMPIC 1M,2023,1,false,330.000,102,107171.24
FFSU,CA,00169413211,OZEMPIC 0.,2023,1,false,182.500,108,109496.59
FFSU,CA,00169413212,OZEMPIC 0.,2023,1,false,72174.500,41773,43181968.43
MCOU,CA,00169413212,OZEMPIC 0.,2023,1,false,193.000,123,125022.46
FFSU,CA,00169413602,OZEMPIC 1M,2023,1,false,223.500,70,64610.68
FFSU,CA,00169418113,OZEMPIC 0.,2023,1,false,649.500,184,204676.22
MCOU,CA,00169418113,OZEMPIC 0.,2023,1,true,,,
FFSU,CA,00169477211,OZEMPIC 2M,2023,1,false,141.000,44,42261.79
FFSU,CA,00169477212,OZEMPIC 2M,2023,1,false,32899.000,9109,9861009.47
MCOU,CA,00169477212,OZEMPIC 2M,2023,1,false,94.500,31,29977.86
MCOU,CO,00169413001,OZEMPIC   ,2023,4,true,,,
FFSU,CO,00169413013,OZEMPIC   ,2023,4,false,2677.000,626,807108.23
MCOU,CO,00169413013,OZEMPIC   ,2023,4,false,129.000,37,39136.63
FFSU,CO,00169413212,OZEMPIC   ,2023,4,true,,,
MCOU,CO,00169418113,OZEMPIC   ,2023,4,false,81.000,25,24590.37
FFSU,CO,00169418113,OZEMPIC   ,2023,4,false,1918.000,563,577835.63
MCOU,CO,00169477212,OZEMPIC   ,2023,4,false,39.000,13,11859.31
FFSU,CO,00169477212,OZEMPIC   ,2023,4,false,987.000,262,298953.54
FFSU,CO,00169413013,OZEMPIC   ,2023,3,false,2343.000,563,707033.93
MCOU,CO,00169413013,OZEMPIC   ,2023,3,false,210.000,68,63984.53
FFSU,CO,00169413212,OZEMPIC   ,2023,3,true,,,
FFSU,CO,00169418113,OZEMPIC   ,2023,3,false,1983.000,588,597263.96
MCOU,CO,00169418113,OZEMPIC   ,2023,3,false,306.000,102,93036.66
MCOU,CO,00169477212,OZEMPIC   ,2023,3,false,57.000,19,17346.45
FFSU,CO,00169477212,OZEMPIC   ,2023,3,false,1377.000,348,416121.65
MCOU,CO,00169413013,OZEMPIC   ,2023,2,false,372.000,122,112881.01
FFSU,CO,00169413013,OZEMPIC   ,2023,2,false,1899.000,458,572024.49
FFSU,CO,00169413212,OZEMPIC   ,2023,2,false,132.000,75,75035.58
MCOU,CO,00169413212,OZEMPIC   ,2023,2,true,,,
MCOU,CO,00169418113,OZEMPIC   ,2023,2,false,693.000,229,210312.02
FFSU,CO,00169418113,OZEMPIC   ,2023,2,false,1631.000,464,489640.68
FFSU,CO,00169477212,OZEMPIC   ,2023,2,false,1197.000,297,360015.26
MCOU,CO,00169477212,OZEMPIC   ,2023,2,false,156.000,52,47256.06
MCOU,CO,00169413013,OZEMPIC   ,2023,1,false,141.000,47,42372.25
FFSU,CO,00169413013,OZEMPIC   ,2023,1,false,1286.000,304,384282.59
MCOU,CO,00169413212,OZEMPIC   ,2023,1,false,156.000,103,93586.79
FFSU,CO,00169413212,OZEMPIC   ,2023,1,false,696.000,371,415115.44
FFSU,CO,00169413602,OZEMPIC   ,2023,1,true,,,
FFSU,CO,00169418113,OZEMPIC   ,2023,1,false,45.000,13,13709.17
MCOU,CO,00169418113,OZEMPIC   ,2023,1,false,57.000,19,17427.72
MCOU,CO,00169477212,OZEMPIC   ,2023,1,false,51.000,17,15311.05
FFSU,CO,00169477212,OZEMPIC   ,2023,1,false,744.000,186,221827.23
FFSU,CT,00169413013,OZEMPIC 1M,2023,4,false,41240.000,10332,12512985.78
FFSU,CT,00169413212,OZEMPIC 0.,2023,4,true,,,
FFSU,CT,00169413602,OZEMPIC 1M,2023,4,true,,,
FFSU,CT,00169418113,OZEMPIC 0.,2023,4,false,42828.000,12127,12991661.08
FFSU,CT,00169477212,OZEMPIC 2M,2023,4,false,14798.000,3694,4487187.79
FFSU,CT,00169413013,OZEMPIC 1M,2023,3,false,35697.000,8794,10840037.59
FFSU,CT,00169413212,OZEMPIC 0.,2023,3,false,22.500,12,13576.64
FFSU,CT,00169413602,OZEMPIC 1M,2023,3,true,,,
FFSU,CT,00169418113,OZEMPIC 0.,2023,3,false,45238.500,12899,13723368.43
FFSU,CT,00169477212,OZEMPIC 2M,2023,3,false,18681.000,4583,5661382.54
FFSU,CT,00169413013,OZEMPIC 1M,2023,2,false,30181.000,7399,9163709.70
FFSU,CT,00169413212,OZEMPIC 0.,2023,2,false,924.500,530,559071.14
FFSU,CT,00169413602,OZEMPIC 1M,2023,2,true,,,
FFSU,CT,00169418113,OZEMPIC 0.,2023,2,false,38261.500,10898,11876515.92
FFSU,CT,00169477212,OZEMPIC 2M,2023,2,false,16311.000,4002,4932938.03
FFSU,CT,00169413013,OZEMPIC 1M,2023,1,false,23857.500,5630,7164779.49
FFSU,CT,00169413212,OZEMPIC 0.,2023,1,false,14665.500,7917,8799679.61
FFSU,CT,00169413602,OZEMPIC 1M,2023,1,false,60.000,11,17232.28
FFSU,CT,00169418113,OZEMPIC 0.,2023,1,false,1233.000,358,388299.13
FFSU,CT,00169477212,OZEMPIC 2M,2023,1,false,9160.500,2298,2749694.36
FFSU,DC,00169413001,OZEMPIC 1 ,2023,4,true,,,
MCOU,DC,00169413001,OZEMPIC 1 ,2023,4,false,81.000,27,24812.59
FFSU,DC,00169413013,OZEMPIC 1 ,2023,4,false,176.000,58,53581.47
MCOU,DC,00169413013,OZEMPIC 1 ,2023,4,false,2494.000,767,721856.84
FFSU,DC,00169413212,OZEMPIC 0.,2023,4,true,,,
MCOU,DC,00169413212,OZEMPIC 0.,2023,4,false,16.500,11,10635.34
MCOU,DC,00169413602,OZEMPIC 1 ,2023,4,true,,,
MCOU,DC,00169418113,OZEMPIC 0.,2023,4,false,2849.500,852,802289.67
FFSU,DC,00169418113,OZEMPIC 0.,2023,4,false,216.000,71,65665.09
MCOU,DC,00169477211,OZEMPIC 2 ,2023,4,false,39.000,13,12205.10
FFSU,DC,00169477212,OZEMPIC 2 ,2023,4,false,90.000,29,27376.15
MCOU,DC,00169477212,OZEMPIC 2 ,2023,4,false,1090.000,313,283055.94
MCOU,DC,00169413001,OZEMPIC 1 ,2023,3,false,51.000,17,15573.48
FFSU,DC,00169413001,OZEMPIC 1 ,2023,3,true,,,
FFSU,DC,00169413013,OZEMPIC 1 ,2023,3,false,165.000,55,50290.35
MCOU,DC,00169413013,OZEMPIC 1 ,2023,3,false,2785.000,839,814967.15
FFSU,DC,00169413212,OZEMPIC 0.,2023,3,true,,,
MCOU,DC,00169413212,OZEMPIC 0.,2023,3,false,44.000,25,24761.90
MCOU,DC,00169418113,OZEMPIC 0.,2023,3,false,3075.000,919,886576.96
FFSU,DC,00169418113,OZEMPIC 0.,2023,3,false,204.000,68,62023.31
MCOU,DC,00169477211,OZEMPIC 2 ,2023,3,true,,,
MCOU,DC,00169477212,OZEMPIC 2 ,2023,3,false,1479.000,422,409731.03
FFSU,DC,00169477212,OZEMPIC 2 ,2023,3,false,87.000,29,26474.39
FFSU,DC,00169413001,OZEMPIC 1 ,2023,2,true,,,
MCOU,DC,00169413001,OZEMPIC 1 ,2023,2,false,48.000,16,14692.21
MCOU,DC,00169413013,OZEMPIC 1 ,2023,2,false,2908.000,862,858779.00
FFSU,DC,00169413013,OZEMPIC 1 ,2023,2,false,174.000,57,53022.31
MCOU,DC,00169413211,OZEMPIC 0.,2023,2,true,,,
MCOU,DC,00169413212,OZEMPIC 0.,2023,2,false,245.000,139,130693.81
FFSU,DC,00169413212,OZEMPIC 0.,2023,2,false,21.000,14,12746.44
MCOU,DC,00169413602,OZEMPIC 1 ,2023,2,true,,,
MCOU,DC,00169418113,OZEMPIC 0.,2023,2,false,2527.500,745,743916.61
FFSU,DC,00169418113,OZEMPIC 0.,2023,2,false,138.000,46,42810.72
MCOU,DC,00169477211,OZEMPIC 2 ,2023,2,true,,,
MCOU,DC,00169477212,OZEMPIC 2 ,2023,2,false,1695.000,457,453802.39
FFSU,DC,00169477212,OZEMPIC 2 ,2023,2,false,87.000,29,26410.59
MCOU,DC,00169413001,OZEMPIC 1 ,2023,1,false,48.000,16,14742.80
FFSU,DC,00169413001,OZEMPIC 1 ,2023,1,true,,,
MCOU,DC,00169413013,OZEMPIC 1 ,2023,1,false,2299.000,687,686021.99
FFSU,DC,00169413013,OZEMPIC 1 ,2023,1,false,144.000,47,43625.47
FFSU,DC,00169413211,OZEMPIC 0.,2023,1,true,,,
MCOU,DC,00169413211,OZEMPIC 0.,2023,1,false,45.000,26,24247.78
FFSU,DC,00169413212,OZEMPIC 0.,2023,1,false,108.000,72,65133.02
MCOU,DC,00169413212,OZEMPIC 0.,2023,1,false,1330.000,764,758081.94
MCOU,DC,00169413602,OZEMPIC 1 ,2023,1,true,,,
MCOU,DC,00169418113,OZEMPIC 0.,2023,1,false,167.500,49,46109.98
FFSU,DC,00169418113,OZEMPIC 0.,2023,1,true,,,
MCOU,DC,00169477211,OZEMPIC 2 ,2023,1,true,,,
FFSU,DC,00169477212,OZEMPIC 2 ,2023,1,false,57.000,19,17219.45
MCOU,DC,00169477212,OZEMPIC 2 ,2023,1,false,861.000,231,232515.17
MCOU,DE,00169413001,OZEMPIC   ,2023,4,true,,,
FFSU,DE,00169413013,OZEMPIC 1M,2023,4,true,,,
MCOU,DE,00169413013,OZEMPIC 1M,2023,4,false,4878.000,1593,1477836.01
MCOU,DE,00169418113,OZEMPIC 0.,2023,4,false,6246.000,2075,1891200.97
FFSU,DE,00169418113,OZEMPIC 0.,2023,4,true,,,
MCOU,DE,00169477212,OZEMPIC 2M,2023,4,false,1782.000,590,539111.14
MCOU,DE,00169413001,OZEMPIC 1M,2023,3,true,,,
MCOU,DE,00169413013,OZEMPIC 1M,2023,3,false,4754.000,1561,1436404.23
FFSU,DE,00169413013,OZEMPIC 1M,2023,3,true,,,
MCOU,DE,00169413211,OZEMPIC 0.,2023,3,true,,,
MCOU,DE,00169413212,OZEMPIC 0.,2023,3,true,,,
FFSU,DE,00169418113,OZEMPIC 0.,2023,3,true,,,
MCOU,DE,00169418113,OZEMPIC 0.,2023,3,false,7432.500,2471,2242291.99
MCOU,DE,00169477211,OZEMPIC 2M,2023,3,true,,,
MCOU,DE,00169477212,OZEMPIC 2M,2023,3,false,2297.000,762,693094.85
MCOU,DE,00169413001,OZEMPIC 1M,2023,2,true,,,
MCOU,DE,00169413013,OZEMPIC 1M,2023,2,false,4622.000,1519,1398957.02
